البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
كَسَيّارَةِ شارلوت عَلى السَواقِ جَبّارَه,عَلى السَواقِ جَبّارَه,كَسَيّارَةِ شارلوت,الهزج,أحمد شوقي
إِذا حَرَّكَها مالَت عَلى الجَنبَينِ مُنهارَه,عَلى الجَنبَينِ مُنهارَه,إِذا حَرَّكَها مالَت,الهزج,أحمد شوقي
وَقَد تَحزُنُ أَحياناً وَتَمشي وَحدَها تارَه,وَتَمشي وَحدَها تارَه,وَقَد تَحزُنُ أَحياناً,الهزج,أحمد شوقي
وَلا تُشبِعُها عَينٌ مِنَ البِنزينِ فَوّارَه,مِنَ البِنزينِ فَوّارَه,وَلا تُشبِعُها عَينٌ,الهزج,أحمد شوقي
وَلا تُروى مِنَ الزَيتِ وَإِن عامَت بِهِ الفارَه,وَإِن عامَت بِهِ الفارَه,وَلا تُروى مِنَ الزَيتِ,الهزج,أحمد شوقي
تَرى الشارِعَ في ذُعرٍ إِذا لاحَت مِنَ الحارَه,إِذا لاحَت مِنَ الحارَه,تَرى الشارِعَ في ذُعرٍ,الهزج,أحمد شوقي
وَصِبياناً يَضِجّونَ كَما يَلقَونَ طَيّارَه,كَما يَلقَونَ طَيّارَه,وَصِبياناً يَضِجّونَ,الهزج,أحمد شوقي
وَفي مَقدَمِها بوقٌ وَفي المُؤخِرِ زَمّارَه,وَفي المُؤخِرِ زَمّارَه,وَفي مَقدَمِها بوقٌ,الهزج,أحمد شوقي
فَقَد تَمشي مَتى شاءَت وَقَد تَرجِعُ مُختارَه,وَقَد تَرجِعُ مُختارَه,فَقَد تَمشي مَتى شاءَت,الهزج,أحمد شوقي
قَضى اللَهُ عَلى السَوّا قِ أَن يَجعَلَها دارَه,قِ أَن يَجعَلَها دارَه,قَضى اللَهُ عَلى السَوّا,الهزج,أحمد شوقي
يُقَضّي يَومَهُ فيها وَيَلقى اللَيلَ ما زارَه,وَيَلقى اللَيلَ ما زارَه,يُقَضّي يَومَهُ فيها,الهزج,أحمد شوقي
أَدُنيا الخَيلِ يا مَكسي كَدُنيا الناسِ غَدّارَه,كَدُنيا الناسِ غَدّارَه,أَدُنيا الخَيلِ يا مَكسي,الهزج,أحمد شوقي
لَقَد بَدَّلَكَ الدَهرُ مِنَ الإِقبالِ إِدبارَه,مِنَ الإِقبالِ إِدبارَه,لَقَد بَدَّلَكَ الدَهرُ,الهزج,أحمد شوقي
فَصَبراً يا فَتى الخَيلِ فَنَفسُ الحُرِّ صَبّارَه,فَنَفسُ الحُرِّ صَبّارَه,فَصَبراً يا فَتى الخَيلِ,الهزج,أحمد شوقي
أَحَقٌّ أَنَّ مَحجوباً سَلا عَنكَ بِفَخّارَه,سَلا عَنكَ بِفَخّارَه,أَحَقٌّ أَنَّ مَحجوباً,الهزج,أحمد شوقي
وَباعَ الأَبلَقَ الحُرَّ بِأَوفَرلاند نَعّارَه,بِأَوفَرلاند نَعّارَه,وَباعَ الأَبلَقَ الحُرَّ,الهزج,أحمد شوقي
وَلَم يَعرِف لَهُ الفَضلَ وَلا قَدَّرَ آثارَه,وَلا قَدَّرَ آثارَه,وَلَم يَعرِف لَهُ الفَضلَ,الهزج,أحمد شوقي
قَدِ اِختارَ لَكَ الشَلحَ وَما كُنتَ لِتَختارَه,وَما كُنتَ لِتَختارَه,قَدِ اِختارَ لَكَ الشَلحَ,الهزج,أحمد شوقي
فَسَلهُ ما هُوَ الشَلحُ عَسى يُنبيكَ أَخبارَه,عَسى يُنبيكَ أَخبارَه,فَسَلهُ ما هُوَ الشَلحُ,الهزج,أحمد شوقي
كَأَن لَم تَحمِلِ الرّا يَةَ يَومَ الرَوعِ وَالشارَه,يَةَ يَومَ الرَوعِ وَالشارَه,كَأَن لَم تَحمِلِ الرّا,الهزج,أحمد شوقي
وَلَم تَركَب إِلى الهَولِ وَلَم تَحمِل عَلى الغارَه,وَلَم تَحمِل عَلى الغارَه,وَلَم تَركَب إِلى الهَولِ,الهزج,أحمد شوقي
وَلَم تَعطِف عَلى جَرحى مِنَ الصِبيَةِ نَظّارَه,مِنَ الصِبيَةِ نَظّارَه,وَلَم تَعطِف عَلى جَرحى,الهزج,أحمد شوقي
فَمَضروبٌ بِرَشّاشٍ وَمَقلوبٌ بِغَدّارَه,وَمَقلوبٌ بِغَدّارَه,فَمَضروبٌ بِرَشّاشٍ,الهزج,أحمد شوقي
وَلا وَاللَهِ ما كَلَّف تَ مَحجوباً وَلا بارَه,تَ مَحجوباً وَلا بارَه,وَلا وَاللَهِ ما كَلَّف,الهزج,أحمد شوقي
فَلا البِرسيمُ تَدريهِ وَلا تَعرِف نَوّارَه,وَلا تَعرِف نَوّارَه,فَلا البِرسيمُ تَدريهِ,الهزج,أحمد شوقي
وَقَد تَروى عَلى صُلتٍ إِذا نادَمتَ سُمّارَه,إِذا نادَمتَ سُمّارَه,وَقَد تَروى عَلى صُلتٍ,الهزج,أحمد شوقي
وَقَد تَسكَرُ مِن خَودٍ عَلى الإِفريزِ مِعقارَه,عَلى الإِفريزِ مِعقارَه,وَقَد تَسكَرُ مِن خَودٍ,الهزج,أحمد شوقي
وَقَد تَشبَعُ يا اِبنَ اللَي لِ مِن رَنَّةِ قيثارَه,لِ مِن رَنَّةِ قيثارَه,وَقَد تَشبَعُ يا اِبنَ اللَي,الهزج,أحمد شوقي
عَسى اللَهُ الَّذي ساقَ إِلى يوسُفَ سَيّارَه,إِلى يوسُفَ سَيّارَه,عَسى اللَهُ الَّذي ساقَ,الهزج,أحمد شوقي
فَكانَت خَلفَهُم دُنيا لَهُ في الأَرضِ كِبارَه,لَهُ في الأَرضِ كِبارَه,فَكانَت خَلفَهُم دُنيا,الهزج,أحمد شوقي
يُهَيِّ لَكَ هَوّاراً كَريماً وَاِبنَ هَوّارَه,كَريماً وَاِبنَ هَوّارَه,يُهَيِّ لَكَ هَوّاراً,الهزج,أحمد شوقي
فَإِنَّ الحَظَّ جَوّالٌ وَإِنَّ الأَرضَ دَوّارَه,وَإِنَّ الأَرضَ دَوّارَه,فَإِنَّ الحَظَّ جَوّالٌ,الهزج,أحمد شوقي
تَجَنَّبَ حانَةَ الصَهبا ءِ وَاِهجُر أَبَداً حانَك,ءِ وَاِهجُر أَبَداً حانَك,تَجَنَّبَ حانَةَ الصَهبا,الهزج,أبو العلاء المعري
وَلا تُرسِل عَلى الثَلَّ ةِ في الغَفلَةِ سِرحانَك,ةِ في الغَفلَةِ سِرحانَك,وَلا تُرسِل عَلى الثَلَّ,الهزج,أبو العلاء المعري
وَلا تَرفَع لِغَيرِ اللَهِ في الحِندِسِ أَلحانَك,في الحِندِسِ أَلحانَك,وَلا تَرفَع لِغَيرِ اللَهِ,الهزج,أبو العلاء المعري
وَيا دَهرُ لَحاكَ اللَهُ ما هَنَّأتَ فَرحانَك,ما هَنَّأتَ فَرحانَك,وَيا دَهرُ لَحاكَ اللَهُ,الهزج,أبو العلاء المعري
وَما أَخلَيتَ مِن سُقمٍ يَفُضُّ الجِسمَ قُرحانَك,يَفُضُّ الجِسمَ قُرحانَك,وَما أَخلَيتَ مِن سُقمٍ,الهزج,أبو العلاء المعري
فَقُل رَوحَكَ مَّولانا لِراجيكَ وَريحانَك,لِراجيكَ وَريحانَك,فَقُل رَوحَكَ مَّولانا,الهزج,أبو العلاء المعري
فَقَد أَجرَيتَ جَيحانَ كَ في الأَرضِ وَسَيحانَك,كَ في الأَرضِ وَسَيحانَك,فَقَد أَجرَيتَ جَيحانَ,الهزج,أبو العلاء المعري
وَقَد أَسَلتَ شَيبانَ كَ بِالرِزقِ وَمِلحانَك,كَ بِالرِزقِ وَمِلحانَك,وَقَد أَسَلتَ شَيبانَ,الهزج,أبو العلاء المعري
لَقَد وافَتنِيَ البُشرى وَأُنبِئتُ بِما سَرّا,وَأُنبِئتُ بِما سَرّا,لَقَد وافَتنِيَ البُشرى,الهزج,أحمد شوقي
وَقالوا عَنكَ لي أَمسِ رَبِحتَ النِمرَةَ الكُبرى,رَبِحتَ النِمرَةَ الكُبرى,وَقالوا عَنكَ لي أَمسِ,الهزج,أحمد شوقي
فَيا مُطرانُ ما أَولى وَيا مُطرانُ ما أَحرى,وَيا مُطرانُ ما أَحرى,فَيا مُطرانُ ما أَولى,الهزج,أحمد شوقي
لَقَد أَقبَلَتِ الدُنيا فَلا تَجزَع عَلى الأُخرى,فَلا تَجزَع عَلى الأُخرى,لَقَد أَقبَلَتِ الدُنيا,الهزج,أحمد شوقي
أَخَذتَ الصِفرَ بِاليُمنى وَكانَ الصِفرُ بِاليُسرى,وَكانَ الصِفرُ بِاليُسرى,أَخَذتَ الصِفرَ بِاليُمنى,الهزج,أحمد شوقي
وَكانَت فِضَّةً بيضاً فَصارَت ذَهَباً صُفرا,فَصارَت ذَهَباً صُفرا,وَكانَت فِضَّةً بيضاً,الهزج,أحمد شوقي
وَقالَ البَعضُ أَلفَينِ وَقالوا فَوقَ ذا قَدرا,وَقالوا فَوقَ ذا قَدرا,وَقالَ البَعضُ أَلفَينِ,الهزج,أحمد شوقي
أقضي العمر تشبيهاً على الناس وتمويها,على الناس وتمويها,أقضي العمر تشبيهاً,الهزج,بديع الزمان الهمذاني
أرى الأيام لا تبقى على حالٍ فأحكيها,على حالٍ فأحكيها,أرى الأيام لا تبقى,الهزج,بديع الزمان الهمذاني
فيوم شرها في ويوم شرتي فيها,ويوم شرتي فيها,فيوم شرها في,الهزج,بديع الزمان الهمذاني
عَفا مِن آلِ لَيلى السَهـ ـبُ فَالأَملاحُ فَالغَمرُ,ـبُ فَالأَملاحُ فَالغَمرُ,عَفا مِن آلِ لَيلى السَهـ,الهزج,الخرنق بنت بدر
فَعَرقٌ فَالرِماحُ فَالـ ـلِوى مِن أهلِهِ قَفرُ,ـلِوى مِن أهلِهِ قَفرُ,فَعَرقٌ فَالرِماحُ فَالـ,الهزج,الخرنق بنت بدر
وَأُبلِيٌّ إِلى الغَرّا ءِ فَالمَأوان فَالحَجرُ,ءِ فَالمَأوان فَالحَجرُ,وَأُبلِيٌّ إِلى الغَرّا,الهزج,الخرنق بنت بدر
فَأَمواهُ الدَّنا فَالنَجـ ـدُ فَالصَحراءُ فَالنَسرُ,ـدُ فَالصَحراءُ فَالنَسرُ,فَأَمواهُ الدَّنا فَالنَجـ,الهزج,الخرنق بنت بدر
فَلاةٌ تَرتَعيها العيـ ـنُ فَالظُلمانُ فَالعُفُر,ـنُ فَالظُلمانُ فَالعُفُر,فَلاةٌ تَرتَعيها العيـ,الهزج,الخرنق بنت بدر
لئن أحرزك الداعي لقد أحزنني الناعي,لقد أحزنني الناعي,لئن أحرزك الداعي,الهزج,بديع الزمان الهمذاني
وإن بت بجعجاع لقد بتنا بأوجاع,لقد بتنا بأوجاع,وإن بت بجعجاع,الهزج,بديع الزمان الهمذاني
وقد ينقسم الموت إلى عدة أنواع,إلى عدة أنواع,وقد ينقسم الموت,الهزج,بديع الزمان الهمذاني
أرب القصر والمنظر ما بالك بالقاع,ما بالك بالقاع,أرب القصر والمنظر,الهزج,بديع الزمان الهمذاني
أيا من دونه الموت بنفسي وبأشياعي,بنفسي وبأشياعي,أيا من دونه الموت,الهزج,بديع الزمان الهمذاني
ويا مؤنس آمالي ويا موحش أطماعي,ويا موحش أطماعي,ويا مؤنس آمالي,الهزج,بديع الزمان الهمذاني
ويا لوعة ثكلاه ويا حرقة أضلاعي,ويا حرقة أضلاعي,ويا لوعة ثكلاه,الهزج,بديع الزمان الهمذاني
لقد كنت أرجيك لما يسعى له الساعي,لما يسعى له الساعي,لقد كنت أرجيك,الهزج,بديع الزمان الهمذاني
وما تسمو له نفسي ولا يدركه باعي,ولا يدركه باعي,وما تسمو له نفسي,الهزج,بديع الزمان الهمذاني
إذا لم يرد اللّه بأيامك إيناعي,بأيامك إيناعي,إذا لم يرد اللّه,الهزج,بديع الزمان الهمذاني
فقد تيبس أنفاسي وأياميَ إيجاعي,وأياميَ إيجاعي,فقد تيبس أنفاسي,الهزج,بديع الزمان الهمذاني
لكنا من أبى القس م في عشرة قعقاع,م في عشرة قعقاع,لكنا من أبى القس,الهزج,بديع الزمان الهمذاني
وكنا كلما شئنا نرى روح بن زنباع,نرى روح بن زنباع,وكنا كلما شئنا,الهزج,بديع الزمان الهمذاني
فتى كالغصن الرطب ولا كان بزعزاع,ولا كان بزعزاع,فتى كالغصن الرطب,الهزج,بديع الزمان الهمذاني
فتى كالسيف لا تحر على أرزق نَبَاع,على أرزق نَبَاع,فتى كالسيف لا تحر,الهزج,بديع الزمان الهمذاني
سأبكيك عن الدنيا وعن سبعة أسباع,وعن سبعة أسباع,سأبكيك عن الدنيا,الهزج,بديع الزمان الهمذاني
وعن سائر أبيات وعن نادر أسجاع,وعن نادر أسجاع,وعن سائر أبيات,الهزج,بديع الزمان الهمذاني
ولما بكر الناعي وصمَّت اذن الواعي,وصمَّت اذن الواعي,ولما بكر الناعي,الهزج,بديع الزمان الهمذاني
لطمنا وتناوحنا بألحان وإيقاع,بألحان وإيقاع,لطمنا وتناوحنا,الهزج,بديع الزمان الهمذاني
