البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
فَقُلتُ لِأَمرٍ ضَلَلتُ السَبيلَ وَرُبَّ أَخي ضَلَّةٍ يُعذَرُ,وَرُبَّ أَخي ضَلَّةٍ يُعذَرُ,فَقُلتُ لِأَمرٍ ضَلَلتُ السَبيلَ,المتقارب,أحمد شوقي
فَلَو جيءَ بِالرُسلِ في واحِدٍ وَبِالكُتبِ في صَفحَةٍ تُنشَرُ,وَبِالكُتبِ في صَفحَةٍ تُنشَرُ,فَلَو جيءَ بِالرُسلِ في واحِدٍ,المتقارب,أحمد شوقي
وَبِالأَوَّلينَ وَما قَدَّموا وَبِالآخَرينَ وَما أَخَّروا,وَبِالآخَرينَ وَما أَخَّروا,وَبِالأَوَّلينَ وَما قَدَّموا,المتقارب,أحمد شوقي
لِيَنهَضَ ما بَينَهُم خاطِباً عَلى العَرشِ نَصَّ لَهُ مِنبَرُ,عَلى العَرشِ نَصَّ لَهُ مِنبَرُ,لِيَنهَضَ ما بَينَهُم خاطِباً,المتقارب,أحمد شوقي
يَقولُ السَلامُ يُحِبُّ السَلامَ وَيَأجُرُكُم عَنهُ ما يَأجُرُ,وَيَأجُرُكُم عَنهُ ما يَأجُرُ,يَقولُ السَلامُ يُحِبُّ السَلامَ,المتقارب,أحمد شوقي
لَصُمَّ العِبادُ فَلَم يَسمَعوا وَكُفَّ العِبادُ فَلَم يُبصِروا,وَكُفَّ العِبادُ فَلَم يُبصِروا,لَصُمَّ العِبادُ فَلَم يَسمَعوا,المتقارب,أحمد شوقي
يَقولُ خَليلِيَ قَولَ الخَليل لَآزَرِهِ في اِتِّخاذِ الصَنَمِ,لَآزَرِهِ في اِتِّخاذِ الصَنَمِ,يَقولُ خَليلِيَ قَولَ الخَليل,المتقارب,القاضي الفاضل
أَيا أَبَتي ظالِماً قَد عَبَد تَ ما لَيسَ يُغنيكَ أَعمى أَصَم,تَ ما لَيسَ يُغنيكَ أَعمى أَصَم,أَيا أَبَتي ظالِماً قَد عَبَد,المتقارب,القاضي الفاضل
كَذا أَنا أَعبُدُ دونَ الكِرا مِ مَن لَيسَ في خُلُقَيهِ كَرَم,مِ مَن لَيسَ في خُلُقَيهِ كَرَم,كَذا أَنا أَعبُدُ دونَ الكِرا,المتقارب,القاضي الفاضل
فَلا هُوَ يُؤبِسُ مِنهُ بِلا وَلا هُوَ يُؤنِسُ مِنهُ نَعَم,وَلا هُوَ يُؤنِسُ مِنهُ نَعَم,فَلا هُوَ يُؤبِسُ مِنهُ بِلا,المتقارب,القاضي الفاضل
تَعَزَّ عَنِ الحِرصِ تَعزُز بِهِ فَفي الطَمَعِ الذُلُّ وَالمَنقَصَه,فَفي الطَمَعِ الذُلُّ وَالمَنقَصَه,تَعَزَّ عَنِ الحِرصِ تَعزُز بِهِ,المتقارب,الميكالي
وَلا تنزِلَن أَبَداً حاجَة بِمَن كابَدَ البُؤسَ وَالمَخمَصَه,بِمَن كابَدَ البُؤسَ وَالمَخمَصَه,وَلا تنزِلَن أَبَداً حاجَة,المتقارب,الميكالي
وَلَو نالَ نَجم الدُجى ثَروَةً وَأَوطَأَ شَمسَ الضُحى أَخمَصَه,وَأَوطَأَ شَمسَ الضُحى أَخمَصَه,وَلَو نالَ نَجم الدُجى ثَروَةً,المتقارب,الميكالي
أَتَتكَ بِحَبٍ فَتاةٌ غَدَت مُسائِلَةً عَن دَواءِ الحَبَل,مُسائِلَةً عَن دَواءِ الحَبَل,أَتَتكَ بِحَبٍ فَتاةٌ غَدَت,المتقارب,أبو العلاء المعري
وَقَد حُسِبَت مِن بَناتِ السُهولِ فَجاءَت بِإِحدى بَناتِ الجَبَل,فَجاءَت بِإِحدى بَناتِ الجَبَل,وَقَد حُسِبَت مِن بَناتِ السُهولِ,المتقارب,أبو العلاء المعري
أَحُلماً نَرى أَم زَماناً جَديداً أَمِ الخَلقُ في شَخصِ حَيٍّ أُعيدا,أَمِ الخَلقُ في شَخصِ حَيٍّ أُعيدا,أَحُلماً نَرى أَم زَماناً جَديداً,المتقارب,المتنبي
تَجَلّى لَنا فَأَضَأنا بِهِ كَأَنّا نُجومٌ لَقينا سُعودا,كَأَنّا نُجومٌ لَقينا سُعودا,تَجَلّى لَنا فَأَضَأنا بِهِ,المتقارب,المتنبي
رَأَينا بِبَدرِ وَآبائِهِ لِبَدرٍ وَلوداً وَبَدراً وَليدا,لِبَدرٍ وَلوداً وَبَدراً وَليدا,رَأَينا بِبَدرِ وَآبائِهِ,المتقارب,المتنبي
طَلَبنا رِضاهُ بِتَركِ الَّذي رَضينا لَهُ فَتَرَكنا السُجودا,رَضينا لَهُ فَتَرَكنا السُجودا,طَلَبنا رِضاهُ بِتَركِ الَّذي,المتقارب,المتنبي
أَميرٌ أَميرٌ عَلَيهِ النَدى جَوادٌ بَخيلٌ بِأَن لا يَجودا,جَوادٌ بَخيلٌ بِأَن لا يَجودا,أَميرٌ أَميرٌ عَلَيهِ النَدى,المتقارب,المتنبي
يُحَدَّثُ عَن فَضلِهِ مُكرَهاً كَأَنَّ لَهُ مِنهُ قَلباً حَسودا,كَأَنَّ لَهُ مِنهُ قَلباً حَسودا,يُحَدَّثُ عَن فَضلِهِ مُكرَهاً,المتقارب,المتنبي
وَيُقدِمُ إِلّا عَلى أَن يَفِرَّ وَيَقدِرُ إِلّا عَلى أَن يَزيدا,وَيَقدِرُ إِلّا عَلى أَن يَزيدا,وَيُقدِمُ إِلّا عَلى أَن يَفِرَّ,المتقارب,المتنبي
كَأَنَّ نَوالَكَ بَعضُ القَضاءِ فَما تُعطِ مِنهُ نَجِدهُ جُدودا,فَما تُعطِ مِنهُ نَجِدهُ جُدودا,كَأَنَّ نَوالَكَ بَعضُ القَضاءِ,المتقارب,المتنبي
وَرُبَّتَما حَملَةٍ في الوَغى رَدَدتَ بِها الذُبَّلَ السُمرَ سودا,رَدَدتَ بِها الذُبَّلَ السُمرَ سودا,وَرُبَّتَما حَملَةٍ في الوَغى,المتقارب,المتنبي
وَهَولٍ كَشَفتَ وَنَصلٍ قَصَفتَ وَرُمحٍ تَرَكتَ مُباداً مُبيدا,وَرُمحٍ تَرَكتَ مُباداً مُبيدا,وَهَولٍ كَشَفتَ وَنَصلٍ قَصَفتَ,المتقارب,المتنبي
وَمالٍ وَهَبتِ بِلا مَوعِدٍ وَقِرنٍ سَبَقتَ إِلَيهِ الوَعيدا,وَقِرنٍ سَبَقتَ إِلَيهِ الوَعيدا,وَمالٍ وَهَبتِ بِلا مَوعِدٍ,المتقارب,المتنبي
بِهَجرِ سُيوفِكَ أَغمادَها تَمَنّى الطُلى أَن تَكونَ الغُمودا,تَمَنّى الطُلى أَن تَكونَ الغُمودا,بِهَجرِ سُيوفِكَ أَغمادَها,المتقارب,المتنبي
إِلى الهامِ تَصدُرُ عَن مِثلِهِ تَرى صَدَراً عَن وُرودٍ وُروداش,تَرى صَدَراً عَن وُرودٍ وُروداش,إِلى الهامِ تَصدُرُ عَن مِثلِهِ,المتقارب,المتنبي
قَتَلتَ نُفوسَ العِدا بِالحَديدِ حَتّى قَتَلتَ بِهِنَّ الحَديدا,حَتّى قَتَلتَ بِهِنَّ الحَديدا,قَتَلتَ نُفوسَ العِدا بِالحَديدِ,المتقارب,المتنبي
فَأَنفَدتَ مِن عَيشِهِنَّ البَقاءَ وَأَبقَيتَ مِمّا مَلَكتَ النُفودا,وَأَبقَيتَ مِمّا مَلَكتَ النُفودا,فَأَنفَدتَ مِن عَيشِهِنَّ البَقاءَ,المتقارب,المتنبي
كَأَنَّكَ بِالفَقرِ تَبغي الغِنى وَبِالمَوتِ في الحَربِ تَبغي الخُلودا,وَبِالمَوتِ في الحَربِ تَبغي الخُلودا,كَأَنَّكَ بِالفَقرِ تَبغي الغِنى,المتقارب,المتنبي
خَلائِقُ تَهدي إِلى رَبِّها وَآيَةُ مَجدٍ أَراها العَبيدا,وَآيَةُ مَجدٍ أَراها العَبيدا,خَلائِقُ تَهدي إِلى رَبِّها,المتقارب,المتنبي
مُهَذَّبَةٌ حُلوَةٌ مُرَّةٌ حَقَرنا البِحارَ بِها وَالأُسودا,حَقَرنا البِحارَ بِها وَالأُسودا,مُهَذَّبَةٌ حُلوَةٌ مُرَّةٌ,المتقارب,المتنبي
بَعيدٌ عَلى قُربِها وَصفُها تَغولُ الظُنونَ وَتَنضى القَصيدا,تَغولُ الظُنونَ وَتَنضى القَصيدا,بَعيدٌ عَلى قُربِها وَصفُها,المتقارب,المتنبي
فَأَنتَ وَحيدُ بَني آدَمٍ وَلَستَ لِفَقدِ نَظيرٍ وَحيدا,وَلَستَ لِفَقدِ نَظيرٍ وَحيدا,فَأَنتَ وَحيدُ بَني آدَمٍ,المتقارب,المتنبي
حَطَمتُ اليَراعَ فَلا تَعجَبي وَعِفتُ البَيانَ فَلا تَعتَبي,وَعِفتُ البَيانَ فَلا تَعتَبي,حَطَمتُ اليَراعَ فَلا تَعجَبي,المتقارب,حافظ ابراهيم
فَما أَنتِ يا مِصرُ دارُ الأَديبِ وَلا أَنتِ بِالبَلَدِ الطَيِّبِ,وَلا أَنتِ بِالبَلَدِ الطَيِّبِ,فَما أَنتِ يا مِصرُ دارُ الأَديبِ,المتقارب,حافظ ابراهيم
وَكَم فيكِ يا مِصرُ مِن كاتِبٍ أَقالَ اليَراعَ وَلَم يَكتُبِ,أَقالَ اليَراعَ وَلَم يَكتُبِ,وَكَم فيكِ يا مِصرُ مِن كاتِبٍ,المتقارب,حافظ ابراهيم
فَلا تَعذِليني لِهَذا السُكوتِ فَقَد ضاقَ بي مِنكِ ما ضاقَ بي,فَقَد ضاقَ بي مِنكِ ما ضاقَ بي,فَلا تَعذِليني لِهَذا السُكوتِ,المتقارب,حافظ ابراهيم
أَيُعجِبُني مِنكِ يَومَ الوِفاقِ سُكوتُ الجَمادِ وَلِعبُ الصَبي,سُكوتُ الجَمادِ وَلِعبُ الصَبي,أَيُعجِبُني مِنكِ يَومَ الوِفاقِ,المتقارب,حافظ ابراهيم
وَكَم غَضِبَ الناسُ مِن قَبلِنا لِسَلبِ الحُقوقِ وَلَم نَغضَبِ,لِسَلبِ الحُقوقِ وَلَم نَغضَبِ,وَكَم غَضِبَ الناسُ مِن قَبلِنا,المتقارب,حافظ ابراهيم
أَنابِتَةَ العَصرِ إِنَّ الغَريبَ مُجِدٌّ بِمِصرَ فَلا تَلعَبي,مُجِدٌّ بِمِصرَ فَلا تَلعَبي,أَنابِتَةَ العَصرِ إِنَّ الغَريبَ,المتقارب,حافظ ابراهيم
يَقولونَ في النَشءِ خَيرٌ لَنا وَلِلنَشءِ شَرٌّ مِنَ الأَجنَبي,وَلِلنَشءِ شَرٌّ مِنَ الأَجنَبي,يَقولونَ في النَشءِ خَيرٌ لَنا,المتقارب,حافظ ابراهيم
أَفي الأَزبَكِيَّةِ مَثوى البَنينِ وَبَينَ المَساجِدِ مَثوى الأَبِ,وَبَينَ المَساجِدِ مَثوى الأَبِ,أَفي الأَزبَكِيَّةِ مَثوى البَنينِ,المتقارب,حافظ ابراهيم
وَكَم ذا بِمِصرَ مِنَ المُضحِكاتِ كَما قالَ فيها أَبو الطَيِّبِ,كَما قالَ فيها أَبو الطَيِّبِ,وَكَم ذا بِمِصرَ مِنَ المُضحِكاتِ,المتقارب,حافظ ابراهيم
أُمورٌ تَمُرُّ وَعَيشٌ يُمِرُّ وَنَحنُ مِنَ اللَهوِ في مَلعَبِ,وَنَحنُ مِنَ اللَهوِ في مَلعَبِ,أُمورٌ تَمُرُّ وَعَيشٌ يُمِرُّ,المتقارب,حافظ ابراهيم
وَشَعبٌ يَفِرُّ مِنَ الصالِحاتِ فِرارَ السَليمِ مِنَ الأَجرَبِ,فِرارَ السَليمِ مِنَ الأَجرَبِ,وَشَعبٌ يَفِرُّ مِنَ الصالِحاتِ,المتقارب,حافظ ابراهيم
وَصُحفٌ تَطِنُّ طَنينَ الذُبابِ وَأُخرى تَشُنُّ عَلى الأَقرَبِ,وَأُخرى تَشُنُّ عَلى الأَقرَبِ,وَصُحفٌ تَطِنُّ طَنينَ الذُبابِ,المتقارب,حافظ ابراهيم
وَهَذا يَلوذُ بِقَصرِ الأَميرِ وَيَدعو إِلى ظِلِّهِ الأَرحَبِ,وَيَدعو إِلى ظِلِّهِ الأَرحَبِ,وَهَذا يَلوذُ بِقَصرِ الأَميرِ,المتقارب,حافظ ابراهيم
وَهَذا يَلوذُ بِقَصرِ السَفيرِ وَيُطنِبُ في وِردِهِ الأَعذَبِ,وَيُطنِبُ في وِردِهِ الأَعذَبِ,وَهَذا يَلوذُ بِقَصرِ السَفيرِ,المتقارب,حافظ ابراهيم
وَهَذا يَصيحُ مَعَ الصائِحينَ عَلى غَيرِ قَصدٍ وَلا مَأرَبِ,عَلى غَيرِ قَصدٍ وَلا مَأرَبِ,وَهَذا يَصيحُ مَعَ الصائِحينَ,المتقارب,حافظ ابراهيم
وَقالوا دَخيلٌ عَلَيهِ العَفاءُ وَنِعمَ الدَخيلُ عَلى مَذهَبي,وَنِعمَ الدَخيلُ عَلى مَذهَبي,وَقالوا دَخيلٌ عَلَيهِ العَفاءُ,المتقارب,حافظ ابراهيم
