البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
أحسن منْ وصفِ ديارِ الطائفِ ومن خليطٍ سارَ في مَتالِفِ,ومن خليطٍ سارَ في مَتالِفِ,أحسن منْ وصفِ ديارِ الطائفِ,الرجز,ابن قلاقس
ومن كئيبٍ للطيورِ عائفٍ مرْأى بديعِ هذه القطائفِ,مرْأى بديعِ هذه القطائفِ,ومن كئيبٍ للطيورِ عائفٍ,الرجز,ابن قلاقس
كأنّها في عينِ كلِّ واصفِ قد صُوِّرَتْ من أبيضِ المَناشِفِ,قد صُوِّرَتْ من أبيضِ المَناشِفِ,كأنّها في عينِ كلِّ واصفِ,الرجز,ابن قلاقس
وحُشيَتْ حشوَ خبيرٍ عارفِ وجادَها عارضُ حُلْوٍ واكِفِ,وجادَها عارضُ حُلْوٍ واكِفِ,وحُشيَتْ حشوَ خبيرٍ عارفِ,الرجز,ابن قلاقس
أحلى من الأمانِ عندَ الخائفِ قد قُدِّمَتْ لسادةٍ غَطارِفِ,قد قُدِّمَتْ لسادةٍ غَطارِفِ,أحلى من الأمانِ عندَ الخائفِ,الرجز,ابن قلاقس
كلٌّ على السؤددِ جدُّ عاكفِ قل لأبي العباسِ ذي المعارفِ,قل لأبي العباسِ ذي المعارفِ,كلٌّ على السؤددِ جدُّ عاكفِ,الرجز,ابن قلاقس
قد جئتَ بالنعماءِ في ترادُفِ وجُدْتَ في القادمِ مثلَ السالفِ,وجُدْتَ في القادمِ مثلَ السالفِ,قد جئتَ بالنعماءِ في ترادُفِ,الرجز,ابن قلاقس
لولاك يا مُحْيي فؤادي التالِفِ ضيعتُ فيها تالِدي وطارِفي,ضيعتُ فيها تالِدي وطارِفي,لولاك يا مُحْيي فؤادي التالِفِ,الرجز,ابن قلاقس
أحسنت يا وجيه دين اللَه يا ابن الكرام الغر أهل اللَهِ,يا ابن الكرام الغر أهل اللَهِ,أحسنت يا وجيه دين اللَه,الرجز,ابن علوي الحداد
في نظمك الإسناد للالباس من أولياء اللَه رب الناس,من أولياء اللَه رب الناس,في نظمك الإسناد للالباس,الرجز,ابن علوي الحداد
أهل الهدى والحق والتأييد والعلم واليقين والتسديد,والعلم واليقين والتسديد,أهل الهدى والحق والتأييد,الرجز,ابن علوي الحداد
مشايخ الطريق والحقيقه وخلفاء اللَه في الخليقه,وخلفاء اللَه في الخليقه,مشايخ الطريق والحقيقه,الرجز,ابن علوي الحداد
من كل علام إمام قدوة صوفي مصفى للأنام صفوه,صوفي مصفى للأنام صفوه,من كل علام إمام قدوة,الرجز,ابن علوي الحداد
هم غيشاً في المحل والجدوب وغوثنا في الكرب والخطوب,وغوثنا في الكرب والخطوب,هم غيشاً في المحل والجدوب,الرجز,ابن علوي الحداد
فاللَه ينتفعنا بهم ويرفع ويكشف السوء بهم ويدفع,ويكشف السوء بهم ويدفع,فاللَه ينتفعنا بهم ويرفع,الرجز,ابن علوي الحداد
ويجزى الناظم للإسناد خير الجزا في الحال والمعاد,خير الجزا في الحال والمعاد,ويجزى الناظم للإسناد,الرجز,ابن علوي الحداد
ويختم الآجال باليقين مع اتباع المصطفى الأمين,مع اتباع المصطفى الأمين,ويختم الآجال باليقين,الرجز,ابن علوي الحداد
صلى عليه اللَه ثم سلما وبارك وشرف وكرما,وبارك وشرف وكرما,صلى عليه اللَه ثم سلما,الرجز,ابن علوي الحداد
وآله وصحبه الأئمة والتابعين في هداة الأمة,والتابعين في هداة الأمة,وآله وصحبه الأئمة,الرجز,ابن علوي الحداد
كانَ لِسُلطانٍ نَديمٌ وافِ يُعيدُ ما قالَ بِلا اِختِلافِ,يُعيدُ ما قالَ بِلا اِختِلافِ,كانَ لِسُلطانٍ نَديمٌ وافِ,الرجز,أحمد شوقي
وَقَد يَزيدُ في الثَنا عَلَيهِ إِذا رَأى شَيئاً حَلا لَدَيهِ,إِذا رَأى شَيئاً حَلا لَدَيهِ,وَقَد يَزيدُ في الثَنا عَلَيهِ,الرجز,أحمد شوقي
وَكانَ مَولاهُ يَرى وَيَعلَمُ وَيَسمَعُ التَمليقَ لَكِن يَكتُمُ,وَيَسمَعُ التَمليقَ لَكِن يَكتُمُ,وَكانَ مَولاهُ يَرى وَيَعلَمُ,الرجز,أحمد شوقي
فَجَلسا يَوماً عَلى الخِوانِ وَجيءَ في الأَكلِ بِباذِنجانِ,وَجيءَ في الأَكلِ بِباذِنجانِ,فَجَلسا يَوماً عَلى الخِوانِ,الرجز,أحمد شوقي
فَأَكَلَ السُلطانُ مِنهُ ما أَكَل وَقالَ هَذا في المَذاقِ كَالعَسَل,وَقالَ هَذا في المَذاقِ كَالعَسَل,فَأَكَلَ السُلطانُ مِنهُ ما أَكَل,الرجز,أحمد شوقي
قالَ النَديمُ صَدقَ السُلطانُ لا يَستَوي شَهدٌ وَباذِنجانُ,لا يَستَوي شَهدٌ وَباذِنجانُ,قالَ النَديمُ صَدقَ السُلطانُ,الرجز,أحمد شوقي
هَذا الَّذي غَنى بِهِ الرَئيسُ وَقالَ فيهِ الشِعرَ جالينوسُ,وَقالَ فيهِ الشِعرَ جالينوسُ,هَذا الَّذي غَنى بِهِ الرَئيسُ,الرجز,أحمد شوقي
يُذهِبُ أَلفَ عِلَّةٍ وَعِلَّه وَيُبرِدُ الصَدرَ وَيَشفي الغُلَّه,وَيُبرِدُ الصَدرَ وَيَشفي الغُلَّه,يُذهِبُ أَلفَ عِلَّةٍ وَعِلَّه,الرجز,أحمد شوقي
قالَ وَلَكِن عِندَهُ مَرارَه وَما حَمَدتُ مَرَّةً آثارَه,وَما حَمَدتُ مَرَّةً آثارَه,قالَ وَلَكِن عِندَهُ مَرارَه,الرجز,أحمد شوقي
قالَ نَعَم مُرٌّ وَهَذا عَيبُه مُذ كُنتُ يا مَولايَ لا أُحِبُّه,مُذ كُنتُ يا مَولايَ لا أُحِبُّه,قالَ نَعَم مُرٌّ وَهَذا عَيبُه,الرجز,أحمد شوقي
هَذا الَّذي ماتَ بِهِ بُقراطُ وَسُمَّ في الكَأسِ بِهِ سُقراطُ,وَسُمَّ في الكَأسِ بِهِ سُقراطُ,هَذا الَّذي ماتَ بِهِ بُقراطُ,الرجز,أحمد شوقي
فَاِلتَفَتَ السُلطانُ فيمَن حَولَهُ وَقالَ كَيفَ تَجِدونَ قَولَه,وَقالَ كَيفَ تَجِدونَ قَولَه,فَاِلتَفَتَ السُلطانُ فيمَن حَولَهُ,الرجز,أحمد شوقي
قالَ النَديمُ يا مَليكَ الناسِ عُذراً فَما في فِعلَتي مِن باسِ,عُذراً فَما في فِعلَتي مِن باسِ,قالَ النَديمُ يا مَليكَ الناسِ,الرجز,أحمد شوقي
جُعِلتُ كَي أُنادِمَ السُلطانا وَلَم أُنادِم قَطُّ باذِنجانا,وَلَم أُنادِم قَطُّ باذِنجانا,جُعِلتُ كَي أُنادِمَ السُلطانا,الرجز,أحمد شوقي
ولحيةٍ سائلةٍ مُنْصَبَّهْ شهباءَ تحكي ذنبَ المِذبَّهْ,شهباءَ تحكي ذنبَ المِذبَّهْ,ولحيةٍ سائلةٍ مُنْصَبَّهْ,الرجز,ابن الرومي
ألا فتىً يُرضي بِذاك ربَّهْ يضُمُّ كفَّيهِ على إرزَبَّهْ,يضُمُّ كفَّيهِ على إرزَبَّهْ,ألا فتىً يُرضي بِذاك ربَّهْ,الرجز,ابن الرومي
ثُمَّةَ يعلو رأسَهُ بضَرْبَهْ يَشفي بها قلُوبنا وقلبَهْ,يَشفي بها قلُوبنا وقلبَهْ,ثُمَّةَ يعلو رأسَهُ بضَرْبَهْ,الرجز,ابن الرومي
إنَّ فُتوحاً جَامِعٌ شَمْلَ الفِتَنْ أَقوَدُ لِلعَاصي الحُرُونِ مِن رَسَنْ,أَقوَدُ لِلعَاصي الحُرُونِ مِن رَسَنْ,إنَّ فُتوحاً جَامِعٌ شَمْلَ الفِتَنْ,الرجز,السراج الوراق
كَمْ وَرَدَ الماءَ لَدَيهِ وَرَعَى حَشِيشَةً في بَيتهِ ظبىٌ أَغَنْ,حَشِيشَةً في بَيتهِ ظبىٌ أَغَنْ,كَمْ وَرَدَ الماءَ لَدَيهِ وَرَعَى,الرجز,السراج الوراق
وَنُزْهَةُ الفُسَّاقِ في بَيتهِ ذا والماءُ والخُضْرَةُ والوَجْهُ الحَسَنْ,والماءُ والخُضْرَةُ والوَجْهُ الحَسَنْ,وَنُزْهَةُ الفُسَّاقِ في بَيتهِ ذا,الرجز,السراج الوراق
قد قلت لما جدَّتِ العقاب قد ضمها والبدن الحقاب,قد ضمها والبدن الحقاب,قد قلت لما جدَّتِ العقاب,الرجز,الكميت بن زيد
جدي لكل عامل ثواب الرأس والأكرُع والاهاب,الرأس والأكرُع والاهاب,جدي لكل عامل ثواب,الرجز,الكميت بن زيد
لا فَشَلٌ فِيَّ وَلا سِقاطُ لَيسَ أَوانَ يُكرَهُ الخِلاطُ,لَيسَ أَوانَ يُكرَهُ الخِلاطُ,لا فَشَلٌ فِيَّ وَلا سِقاطُ,الرجز,الأعشى
بَنو شُرَحبيلَ سِوىً بِساطُ وَعَنهُمُ ضُبَيعَةُ المِضراطُ,وَعَنهُمُ ضُبَيعَةُ المِضراطُ,بَنو شُرَحبيلَ سِوىً بِساطُ,الرجز,الأعشى
صَمَحمَحٌ مُجَرَّبٌ عَيّاطُ وَوائِلٌ كَأَنَّهُ مُخاطُ,وَوائِلٌ كَأَنَّهُ مُخاطُ,صَمَحمَحٌ مُجَرَّبٌ عَيّاطُ,الرجز,الأعشى
يَزِلُّ عَن جَبهَتِهِ الأَمشاطُ لَقَد مُنوا بِتَيِّحانٍ ساطي,لَقَد مُنوا بِتَيِّحانٍ ساطي,يَزِلُّ عَن جَبهَتِهِ الأَمشاطُ,الرجز,الأعشى
ثَبتٍ إِذا قيلَ لَهُ يُعاطي أَخرَجَ حُضراً غَيرَ ذي نِياطِ,أَخرَجَ حُضراً غَيرَ ذي نِياطِ,ثَبتٍ إِذا قيلَ لَهُ يُعاطي,الرجز,الأعشى
بِغَضب عضَّ يدي وطِيبُه بالحَرَدِ,وطِيبُه بالحَرَدِ,بِغَضب عضَّ يدي,الرجز,ابن الرومي
وقلتُ لما بَخِلت عن عبدها بالصَّفَدِ,عن عبدها بالصَّفَدِ,وقلتُ لما بَخِلت,الرجز,ابن الرومي
يا فتكُ يا سيدتي إن لم تثيبي فعدي,إن لم تثيبي فعدي,يا فتكُ يا سيدتي,الرجز,ابن الرومي
مُنيِّرٌ وَجْدِي بِهِ أَكْتُمُهُ وَيَظْهَرُ,أَكْتُمُهُ وَيَظْهَرُ,مُنيِّرٌ وَجْدِي بِهِ,الرجز,الشاب الظريف
وَكَيْفَ تَخْفَى لَوْعَتِي وَقَدْ غَدا يُنيِّرُ,وَقَدْ غَدا يُنيِّرُ,وَكَيْفَ تَخْفَى لَوْعَتِي,الرجز,الشاب الظريف
إِليكَ أشكو عَرْقَ دهرٍ ذي خَبَلْ وعَيَلاَ شُعْثاً صِغاراً كالحَجَلْ,وعَيَلاَ شُعْثاً صِغاراً كالحَجَلْ,إِليكَ أشكو عَرْقَ دهرٍ ذي خَبَلْ,الرجز,عروة بن حزام
وأُمَّهمْ تهتِفُ تستكسي الحُلَلْ قد طارَ عنها دِرْعُها ما لم يُخَلْ,قد طارَ عنها دِرْعُها ما لم يُخَلْ,وأُمَّهمْ تهتِفُ تستكسي الحُلَلْ,الرجز,عروة بن حزام
يا ربُّ يا ربّاهُ إِيّاكَ أَسَلْ عفراءُ يا ربّاهُ من قبلِ الأَجَلْ,عفراءُ يا ربّاهُ من قبلِ الأَجَلْ,يا ربُّ يا ربّاهُ إِيّاكَ أَسَلْ,الرجز,عروة بن حزام
فإِنَّ عفراءَ مِنَ الدْنيا الأَمَلْ لو كَلَّمَتْ رهبانَ دَيْرِ في قَلَلْ,لو كَلَّمَتْ رهبانَ دَيْرِ في قَلَلْ,فإِنَّ عفراءَ مِنَ الدْنيا الأَمَلْ,الرجز,عروة بن حزام
قَد حَمَلَت إِحدى نِسا الأَرانِبِ وَحَلَّ يَومُ وَضعِها في المَركَبِ,وَحَلَّ يَومُ وَضعِها في المَركَبِ,قَد حَمَلَت إِحدى نِسا الأَرانِبِ,الرجز,أحمد شوقي
فَقَلقَ الرُكّابُ مِن بُكائِها وَبَينَما الفَتاةُ في عَنائِها,وَبَينَما الفَتاةُ في عَنائِها,فَقَلقَ الرُكّابُ مِن بُكائِها,الرجز,أحمد شوقي
جاءَت عَجوزٌ مِن بَناتِ عِرسِ تَقولُ أَفدي جارَتي بِنَفسي,تَقولُ أَفدي جارَتي بِنَفسي,جاءَت عَجوزٌ مِن بَناتِ عِرسِ,الرجز,أحمد شوقي
أَنا الَّتي أُرجى لِهَذي الغايَه لِأَنَّني كُنتُ قَديماً دَأيَه,لِأَنَّني كُنتُ قَديماً دَأيَه,أَنا الَّتي أُرجى لِهَذي الغايَه,الرجز,أحمد شوقي
فَقالَتِ الأَرنَبُ لا يا جارَه فَإِنَّ بَعدَ الأُلفَةِ الزِيارَه,فَإِنَّ بَعدَ الأُلفَةِ الزِيارَه,فَقالَتِ الأَرنَبُ لا يا جارَه,الرجز,أحمد شوقي
