البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر,نوع القصيدة
جُهْدُ الأَسَى أَنْ تَغِيبِي وَمَا لِعَوْدٍ وَسِيلَهْ,وَمَا لِعَوْدٍ وَسِيلَهْ,جُهْدُ الأَسَى أَنْ تَغِيبِي,المجتث,خليل مطران
نَأْسَى وَنَيْأَسُ حُزْناً وَلَيْسَ فِي اليَدِ حِيلَهْ,وَلَيْسَ فِي اليَدِ حِيلَهْ,نَأْسَى وَنَيْأَسُ حُزْناً,المجتث,خليل مطران
جَفْنِي ابْتُلِي بِالأَرَقِ لِلَّهِ جَفْنِي مَا لَقِي,لِلَّهِ جَفْنِي مَا لَقِي,جَفْنِي ابْتُلِي بِالأَرَقِ,المجتث,ابن زاكور
وَطَالَ لَيْلِي فَشَقِي قَلْبِي بِنَارِ حُرَقِي,قَلْبِي بِنَارِ حُرَقِي,وَطَالَ لَيْلِي فَشَقِي,المجتث,ابن زاكور
صِحْتُ أَسىً فِي الْغَسَقِ ذَا كَلِفٍ وَقَلَقِ,ذَا كَلِفٍ وَقَلَقِ,صِحْتُ أَسىً فِي الْغَسَقِ,المجتث,ابن زاكور
يَا دَهْمَةَ اللَّيْلِ ارْفِقِي بِمَا بَقِي مِنْ رَمَقِ,بِمَا بَقِي مِنْ رَمَقِ,يَا دَهْمَةَ اللَّيْلِ ارْفِقِي,المجتث,ابن زاكور
يَا لَيْتَ طُولَ أَرَقِي يَعْلَمُ كَمْ مِنْهُ بَقِي,يَعْلَمُ كَمْ مِنْهُ بَقِي,يَا لَيْتَ طُولَ أَرَقِي,المجتث,ابن زاكور
حَكَيتَ جِسْمِي تُحُولاً فهل تعشَّقْتَ حُسْنَكْ,فهل تعشَّقْتَ حُسْنَكْ,حَكَيتَ جِسْمِي تُحُولاً,المجتث,ابن سناء الملك
وكان جَفْنَكَ مُضْنىً فصرتَ كلُّكَ جَفْنَكْ,فصرتَ كلُّكَ جَفْنَكْ,وكان جَفْنَكَ مُضْنىً,المجتث,ابن سناء الملك
وزادَكَ السُّقمُ حُسْناً واللهِ إِنَّكَ إِنَّكْ,واللهِ إِنَّكَ إِنَّكْ,وزادَكَ السُّقمُ حُسْناً,المجتث,ابن سناء الملك
الله أعلى وأعلم بما جرى وهو أحكم,بما جرى وهو أحكم,الله أعلى وأعلم,المجتث,عمارة اليمني
لقد طرت لي أمور من مثلها يتوجم,من مثلها يتوجم,لقد طرت لي أمور,المجتث,عمارة اليمني
بليت من كل نذل بذمنا متهجم,بذمنا متهجم,بليت من كل نذل,المجتث,عمارة اليمني
على القبيح بلفظ من المحال يترجم,من المحال يترجم,على القبيح بلفظ,المجتث,عمارة اليمني
يغتابني ثم يبدو بوجهه يتبسم,بوجهه يتبسم,يغتابني ثم يبدو,المجتث,عمارة اليمني
ويستبيح لعرضي ليزدريه ويثلم,ليزدريه ويثلم,ويستبيح لعرضي,المجتث,عمارة اليمني
يا رب أنت بصير وأنت بالغيب أعلم,وأنت بالغيب أعلم,يا رب أنت بصير,المجتث,عمارة اليمني
إني على الفحش ناء متقشف متبرم,متقشف متبرم,إني على الفحش ناء,المجتث,عمارة اليمني
وإن من رام صنع ال جميل مع غير مسلم,جميل مع غير مسلم,وإن من رام صنع ال,المجتث,عمارة اليمني
يكون هذا جزاه من كل نغل ومجرم,من كل نغل ومجرم,يكون هذا جزاه,المجتث,عمارة اليمني
مولاي رفقاً بصبٍّ صدعتهُ بجفائِك,صدعتهُ بجفائِك,مولاي رفقاً بصبٍّ,المجتث,ابن نباته المصري
لا تكسرنَّ إناءً ملآنةً بولائِك,ملآنةً بولائِك,لا تكسرنَّ إناءً,المجتث,ابن نباته المصري
يا مهدىَ الموزِ تبقَى وميمه لكَ فاء,وميمه لكَ فاء,يا مهدىَ الموزِ تبقَى,المجتث,ابن جبير الشاطبي
وزايُهُ عن قَريبٍ لمن يُناويك تَاء,لمن يُناويك تَاء,وزايُهُ عن قَريبٍ,المجتث,ابن جبير الشاطبي
عن حبكم صح قلبي فليس فيه غرام,فليس فيه غرام,عن حبكم صح قلبي,المجتث,مبارك بن حمد العقيلي
بعتم فلاناً رخيصاً بغير ذنبٍ يرام,بغير ذنبٍ يرام,بعتم فلاناً رخيصاً,المجتث,مبارك بن حمد العقيلي
دعواكم الحب كذباً فلا عليكم سلام,فلا عليكم سلام,دعواكم الحب كذباً,المجتث,مبارك بن حمد العقيلي
انتم أناس سكارى في غيكم بل نيام,في غيكم بل نيام,انتم أناس سكارى,المجتث,مبارك بن حمد العقيلي
لما رأينا جفاكم حقاً وطال الكلام,حقاً وطال الكلام,لما رأينا جفاكم,المجتث,مبارك بن حمد العقيلي
لمنا النفوس فقالت حاشا علينا ملام,حاشا علينا ملام,لمنا النفوس فقالت,المجتث,مبارك بن حمد العقيلي
إن الملام عليكم إن دام هذا الهيام,إن دام هذا الهيام,إن الملام عليكم,المجتث,مبارك بن حمد العقيلي
هونوا فانتم كرام وللكرام احترام,وللكرام احترام,هونوا فانتم كرام,المجتث,مبارك بن حمد العقيلي
دارت عذار فلانٍ حتَّى غدا وهوَ حائر,حتَّى غدا وهوَ حائر,دارت عذار فلانٍ,المجتث,ابن نباته المصري
فيا له حسن وجهٍ دارت عليهِ الدَّوائر,دارت عليهِ الدَّوائر,فيا له حسن وجهٍ,المجتث,ابن نباته المصري
إني أبثُّكَ حالي وما عليّ ومالي,وما عليّ ومالي,إني أبثُّكَ حالي,المجتث,ابن قلاقس
عليّ دينٌ ومالي شيءُ سوى آمالي,شيءُ سوى آمالي,عليّ دينٌ ومالي,المجتث,ابن قلاقس
فكيفَ تفرحُ نفسي أم كيفَ ينعُمُ بالي,أم كيفَ ينعُمُ بالي,فكيفَ تفرحُ نفسي,المجتث,ابن قلاقس
وقد شكوتُ زماني إليكَ يا ذا المَعالي,إليكَ يا ذا المَعالي,وقد شكوتُ زماني,المجتث,ابن قلاقس
فإنْ تفضلتَ فالفض لُ شيمةُ المِفْضالِ,لُ شيمةُ المِفْضالِ,فإنْ تفضلتَ فالفض,المجتث,ابن قلاقس
وإن أبيتَ وهذا لا شكّ عينُ المُحالِ,لا شكّ عينُ المُحالِ,وإن أبيتَ وهذا,المجتث,ابن قلاقس
فإنني الآن أمضي ممزَّقَ السِرْبالِ,ممزَّقَ السِرْبالِ,فإنني الآن أمضي,المجتث,ابن قلاقس
فعجلَنْ لي جاري منعّماً في الحالِ,منعّماً في الحالِ,فعجلَنْ لي جاري,المجتث,ابن قلاقس
ولستُ أدفعُ عنهُ إذاً بقيلٍ وقالِ,إذاً بقيلٍ وقالِ,ولستُ أدفعُ عنهُ,المجتث,ابن قلاقس
فجُدْ عليّ بشِعْري أو خِدمتي أو سؤالي,أو خِدمتي أو سؤالي,فجُدْ عليّ بشِعْري,المجتث,ابن قلاقس
يا حافظَ الدِينِ يا من عليهِ ثوبُ الجَلال,عليهِ ثوبُ الجَلال,يا حافظَ الدِينِ يا من,المجتث,ابن قلاقس
باللهِ جُدْ لي سريعاً وقيتْ عينَ الكَمالِ,وقيتْ عينَ الكَمالِ,باللهِ جُدْ لي سريعاً,المجتث,ابن قلاقس
غَنِّ فديتُكَ غنِّ قد ضاعف البين حزني,قد ضاعف البين حزني,غَنِّ فديتُكَ غنِّ,المجتث,رفعت الصليبي
وقرّح الدمع جفني وبتّ أشكو التجني,وبتّ أشكو التجني,وقرّح الدمع جفني,المجتث,رفعت الصليبي
غنّ لعلي أسلو بانت ديارٌ وأهل,بانت ديارٌ وأهل,غنّ لعلي أسلو,المجتث,رفعت الصليبي
يا ليتَ يجمع شمل ويسمَعُ الصبّ لحني,ويسمَعُ الصبّ لحني,يا ليتَ يجمع شمل,المجتث,رفعت الصليبي
خمائل النيّرين واربع الغوطتين,واربع الغوطتين,خمائل النيّرين,المجتث,رفعت الصليبي
ترى سأملأ عيني من حسن روض أغنّ,من حسن روض أغنّ,ترى سأملأ عيني,المجتث,رفعت الصليبي
ويا ربوع الشآم مهد الصبا والغرام,مهد الصبا والغرام,ويا ربوع الشآم,المجتث,رفعت الصليبي
إني لحسنك ظامي ففيك جنَّةُ عدن,ففيك جنَّةُ عدن,إني لحسنك ظامي,المجتث,رفعت الصليبي
إليك طال اشتياقي والبعد مرّ المذاق,والبعد مرّ المذاق,إليك طال اشتياقي,المجتث,رفعت الصليبي
إني على العهد باق يا منية المتمني,يا منية المتمني,إني على العهد باق,المجتث,رفعت الصليبي
خَفَّفتُ عَنكَ زَماناً لأَنْ أَنقّلَ قَصْدا,لأَنْ أَنقّلَ قَصْدا,خَفَّفتُ عَنكَ زَماناً,المجتث,السراج الوراق
وَقَدْ خَلَعْتُ حَيَاءً أَمَالني عَنْكَ صَدَّا,أَمَالني عَنْكَ صَدَّا,وَقَدْ خَلَعْتُ حَيَاءً,المجتث,السراج الوراق
وَمَا أُجَاوِرُ بَحْراً مِن رَاحتَيْكَ وَأَصدا,مِن رَاحتَيْكَ وَأَصدا,وَمَا أُجَاوِرُ بَحْراً,المجتث,السراج الوراق
آنستنا يا أخانا في ديننا المبرور,في ديننا المبرور,آنستنا يا أخانا,المجتث,ابن نباته المصري
قد كنتَ شمعة نار فصرتَ شمعة نور,فصرتَ شمعة نور,قد كنتَ شمعة نار,المجتث,ابن نباته المصري
ما اِسمٌ لِحَيٍّ وَمَيتٍ يُرى وَبَرّ وَبَحرِ,يُرى وَبَرّ وَبَحرِ,ما اِسمٌ لِحَيٍّ وَمَيتٍ,المجتث,ابن عنين
اِسمانِ وَاِسمٌ وَفِعلٌ إِن شِئتَ مِن غَيرِ نُكرِ,إِن شِئتَ مِن غَيرِ نُكرِ,اِسمانِ وَاِسمٌ وَفِعلٌ,المجتث,ابن عنين
وَإِن تَشَأ كانَ فِعلَيـ ـنِ فِعلَ نَهيٍ وَأَمرِ,ـنِ فِعلَ نَهيٍ وَأَمرِ,وَإِن تَشَأ كانَ فِعلَيـ,المجتث,ابن عنين
رَأَيْتُهُ وَرَآنِي فَأُوْلِعَ القَلْبَانِ,فَأُوْلِعَ القَلْبَانِ,رَأَيْتُهُ وَرَآنِي,المجتث,خليل مطران
كَأَنَّ سِحْرٌ عَرَاهُ كَأَنَّ سِحْراً عَرَانِي,كَأَنَّ سِحْراً عَرَانِي,كَأَنَّ سِحْرٌ عَرَاهُ,المجتث,خليل مطران
أَجَابَ لَحْظِي لَمَّا بِاللَّحْظِ مِنْهُ دعَانِي,بِاللَّحْظِ مِنْهُ دعَانِي,أَجَابَ لَحْظِي لَمَّا,المجتث,خليل مطران
وَكَادَ يَكْبُو فُؤَادِي مِنْ شِدَّةِ الخَفَقَانِ,مِنْ شِدَّةِ الخَفَقَانِ,وَكَادَ يَكْبُو فُؤَادِي,المجتث,خليل مطران
وَذُقْتُ مَا لَمْ أَذُقْهُ مِنْ لَذَّةِ النِّيرَانِ,مِنْ لَذَّةِ النِّيرَانِ,وَذُقْتُ مَا لَمْ أَذُقْهُ,المجتث,خليل مطران
عَالَجْتُهُ بِثَناءٍ ثُمَّ انتَقلْتُ لِعَتْبي,ثُمَّ انتَقلْتُ لِعَتْبي,عَالَجْتُهُ بِثَناءٍ,المجتث,السراج الوراق
فَلَمْ يُفِدْ ذا وَلاذا والكَيُّ آخِرُ طِبّي,والكَيُّ آخِرُ طِبّي,فَلَمْ يُفِدْ ذا وَلاذا,المجتث,السراج الوراق
شكى برحمة شيخ ضعفاً يحرك وهمهْ,ضعفاً يحرك وهمهْ,شكى برحمة شيخ,المجتث,ابن نباته المصري
فقلت لا موت فيها ما ذي حوائج فحمهْ,ما ذي حوائج فحمهْ,فقلت لا موت فيها,المجتث,ابن نباته المصري
مازال كلُّ حليفٍ لله أضحى وليّاً,لله أضحى وليّاً,مازال كلُّ حليفٍ,المجتث,ابن الجنان
وللعلومِ خَليلا وعنْ سواها خَليا,وعنْ سواها خَليا,وللعلومِ خَليلا,المجتث,ابن الجنان
يصوغُ عقيانَ مدحٍ للهاشميِّ حُليّا,للهاشميِّ حُليّا,يصوغُ عقيانَ مدحٍ,المجتث,ابن الجنان
ويوجبُ الحقَّ فيه إيجابَه الأوليّا,إيجابَه الأوليّا,ويوجبُ الحقَّ فيه,المجتث,ابن الجنان
ويقتفي في رضاه نهجاً جليلاً جَليّا,نهجاً جليلاً جَليّا,ويقتفي في رضاه,المجتث,ابن الجنان
والكلُّ أحظاهُ حظٌ فالفوزُ يلفى مَليّا,فالفوزُ يلفى مَليّا,والكلُّ أحظاهُ حظٌ,المجتث,ابن الجنان
لكن إدريسَ منهم حاز المكانَ العَليّا,حاز المكانَ العَليّا,لكن إدريسَ منهم,المجتث,ابن الجنان
