البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
يا سيِّداً ألحقت مفاخره بآل حمدان آل مرداس,بآل حمدان آل مرداس,يا سيِّداً ألحقت مفاخره,المنسرح,ابن نباته المصري
إلباس تشريفي اقتضى فأزل إلباس حسنى بحسنِ إلباس,إلباس حسنى بحسنِ إلباس,إلباس تشريفي اقتضى فأزل,المنسرح,ابن نباته المصري
لا زلت في الخضر عيش ذي أملٍ عداكَ والحاسدون في الباس,عداكَ والحاسدون في الباس,لا زلت في الخضر عيش ذي أملٍ,المنسرح,ابن نباته المصري
لهفي على غادةٍ إذا أسفَرتْ غارَتْ وجوهُ الشموس واستترتْ,غارَتْ وجوهُ الشموس واستترتْ,لهفي على غادةٍ إذا أسفَرتْ,المنسرح,ابن نباته المصري
لها من السمر قامةٌ خطرَتْ كم قتلت عاشقاً وكم أسرَتْ,كم قتلت عاشقاً وكم أسرَتْ,لها من السمر قامةٌ خطرَتْ,المنسرح,ابن نباته المصري
إذا دعت للنهوضِ ميلها عطفا كانَ سحر الجفون حملها ضعفا,كانَ سحر الجفون حملها ضعفا,إذا دعت للنهوضِ ميلها عطفا,المنسرح,ابن نباته المصري
في خدِّها شامةٌ معنبرةٌ يا نعمةٌ بالشقيق مزهرةٌ,يا نعمةٌ بالشقيق مزهرةٌ,في خدِّها شامةٌ معنبرةٌ,المنسرح,ابن نباته المصري
وكم لها في الشفاهِ جوهرةٌ تحفُّها ريقةٌ معطَّرةٌ,تحفُّها ريقةٌ معطَّرةٌ,وكم لها في الشفاهِ جوهرةٌ,المنسرح,ابن نباته المصري
من رامَ بالشهدِ أن يمثلها رشفا فإنَّما رامَ أن يعسّلها وَصفا,فإنَّما رامَ أن يعسّلها وَصفا,من رامَ بالشهدِ أن يمثلها رشفا,المنسرح,ابن نباته المصري
تحكم في الناس عنسه وردا حكم ابن أيوب في سطاً وندا,حكم ابن أيوب في سطاً وندا,تحكم في الناس عنسه وردا,المنسرح,ابن نباته المصري
بين عفاةٍ له وبين عدا ما يدٌ سمِّيت لديه يدا,ما يدٌ سمِّيت لديه يدا,بين عفاةٍ له وبين عدا,المنسرح,ابن نباته المصري
وهيَ غمامٌ لمن تأمَّلها وطفا سبحان من للعبادِ أرسلها لطفا,سبحان من للعبادِ أرسلها لطفا,وهيَ غمامٌ لمن تأمَّلها وطفا,المنسرح,ابن نباته المصري
مؤيّدٌ في مُلا مراتبهِ يتَّضح الملك في مناقبهِ,يتَّضح الملك في مناقبهِ,مؤيّدٌ في مُلا مراتبهِ,المنسرح,ابن نباته المصري
إذا طوى الأرض في كتائبِهِ ثمَّ سقاها حيا مواهبهِ,ثمَّ سقاها حيا مواهبهِ,إذا طوى الأرض في كتائبِهِ,المنسرح,ابن نباته المصري
أنبت أزهارها ودللها قطفا من بعد ما كادَ أن يزلزلها خسفا,من بعد ما كادَ أن يزلزلها خسفا,أنبت أزهارها ودللها قطفا,المنسرح,ابن نباته المصري
وغادة جاد سحر مقلتها وراقَ للناسِ روض طلعتها,وراقَ للناسِ روض طلعتها,وغادة جاد سحر مقلتها,المنسرح,ابن نباته المصري
جنيتُ نارَ الأسى بجنَّتها وصُحت من صبوتي بوجنتها,وصُحت من صبوتي بوجنتها,جنيتُ نارَ الأسى بجنَّتها,المنسرح,ابن نباته المصري
وجنَّة وردٍ تشكو النفوسُ لها لهفا بياضُ م شمَّلها وقبَّلها ألفا,بياضُ م شمَّلها وقبَّلها ألفا,وجنَّة وردٍ تشكو النفوسُ لها لهفا,المنسرح,ابن نباته المصري
إن الدمشقيَّ عبدُ حاجتِهِ وعبدُ من يرتجِي لحاجتِهِ,وعبدُ من يرتجِي لحاجتِهِ,إن الدمشقيَّ عبدُ حاجتِهِ,المنسرح,ابن الرومي
يُبرِم إخوانَه بزوجتِهِ في كلِّ يومٍ وبادِّلاجتِهِ,في كلِّ يومٍ وبادِّلاجتِهِ,يُبرِم إخوانَه بزوجتِهِ,المنسرح,ابن الرومي
حتى إذا ما قضى لُبانتَهُ من حاجةٍ غاب في عَجاجتِهِ,من حاجةٍ غاب في عَجاجتِهِ,حتى إذا ما قضى لُبانتَهُ,المنسرح,ابن الرومي
وانصاع إما إلى غَضارتِهِ مسارعاً أو إلى زجاجتِهِ,مسارعاً أو إلى زجاجتِهِ,وانصاع إما إلى غَضارتِهِ,المنسرح,ابن الرومي
يخلد في اللحم والثّريد وفي ما مَجَّه الكوبُ من مُجاجتِهِ,ما مَجَّه الكوبُ من مُجاجتِهِ,يخلد في اللحم والثّريد وفي,المنسرح,ابن الرومي
أصبح قد لجٍ في مُهاجرتي لا فَكَّه الله من لجَاجتِهِ,لا فَكَّه الله من لجَاجتِهِ,أصبح قد لجٍ في مُهاجرتي,المنسرح,ابن الرومي
لا يذكرُ الخِلَّ عند ذلك في ضغطة دهرٍ ولا انفراجتِهِ,ضغطة دهرٍ ولا انفراجتِهِ,لا يذكرُ الخِلَّ عند ذلك في,المنسرح,ابن الرومي
تَبارك الله كيف خِفَّتُهُ إذا تَشاحَى على فَجاجتِهِ,إذا تَشاحَى على فَجاجتِهِ,تَبارك الله كيف خِفَّتُهُ,المنسرح,ابن الرومي
فقد رأى القلبُ من نذالته ما رأتِ العينُ من سماجتِهِ,ما رأتِ العينُ من سماجتِهِ,فقد رأى القلبُ من نذالته,المنسرح,ابن الرومي
ثُمَّت يأوي إلى حليلته كالديك يأوي إلى دجاجتِهِ,كالديك يأوي إلى دجاجتِهِ,ثُمَّت يأوي إلى حليلته,المنسرح,ابن الرومي
شَقّاقُ ساجٍ يبيت ليلَتَهُ منشارُه في مَشَقِّ ساجتِهِ,منشارُه في مَشَقِّ ساجتِهِ,شَقّاقُ ساجٍ يبيت ليلَتَهُ,المنسرح,ابن الرومي
ثم انتحى ينسج القريضَ وما نِساجةُ الشعرِ من نساجتِهِ,نِساجةُ الشعرِ من نساجتِهِ,ثم انتحى ينسج القريضَ وما,المنسرح,ابن الرومي
لَو زَعَمَت نَفسِيَ الرَشادَ لَها حِلفاً لَكَذَّبتُها بِمَزعَمِها,حِلفاً لَكَذَّبتُها بِمَزعَمِها,لَو زَعَمَت نَفسِيَ الرَشادَ لَها,المنسرح,أبو العلاء المعري
دارٌ إِذا سَمَّحَت بِلَذَّتِها فَإِنَّ بُؤساً وَراءَ أَنعُمِها,فَإِنَّ بُؤساً وَراءَ أَنعُمِها,دارٌ إِذا سَمَّحَت بِلَذَّتِها,المنسرح,أبو العلاء المعري
إِن غَفَرَ اللَهُ لي فَلا أَسَفٌ عَلى الَّذي فاتَ مِن تَنَعُّمِها,عَلى الَّذي فاتَ مِن تَنَعُّمِها,إِن غَفَرَ اللَهُ لي فَلا أَسَفٌ,المنسرح,أبو العلاء المعري
أَكَلتُها جَمرَةً حَرارَتُها صَدَّت أَخا الحِرصِ عَن تَطَعُّمِها,صَدَّت أَخا الحِرصِ عَن تَطَعُّمِها,أَكَلتُها جَمرَةً حَرارَتُها,المنسرح,أبو العلاء المعري
كَمِثلِ يَعقوبَ ضَلَّ يوسُفَهُ فَاِعتاضَ عَنهُ بِشَمِّ أَثوابِه,فَاِعتاضَ عَنهُ بِشَمِّ أَثوابِه,كَمِثلِ يَعقوبَ ضَلَّ يوسُفَهُ,المنسرح,القاضي الفاضل
إِيّاكَ وَالخَمرَ فَهيَ خالِبَةٌ غالِبَةٌ خابَ ذَلِكَ الغَلَبُ,غالِبَةٌ خابَ ذَلِكَ الغَلَبُ,إِيّاكَ وَالخَمرَ فَهيَ خالِبَةٌ,المنسرح,أبو العلاء المعري
خابِيَةُ الراحِ ناقَةٌ حَفَلَت لَيسَ لَها غَيرَ باطِلٍ حَلَبُ,لَيسَ لَها غَيرَ باطِلٍ حَلَبُ,خابِيَةُ الراحِ ناقَةٌ حَفَلَت,المنسرح,أبو العلاء المعري
أَشأَمُ مِن ناقَةِ البَسوسِ عَلى النا سِ وَإِن يُنَل عِندَها الطَلَبُ,سِ وَإِن يُنَل عِندَها الطَلَبُ,أَشأَمُ مِن ناقَةِ البَسوسِ عَلى النا,المنسرح,أبو العلاء المعري
يا صالِ خَف إِن حَلَبت دِرَّتَها أَن يَتَرامى بِدائِها حَلَبُ,أَن يَتَرامى بِدائِها حَلَبُ,يا صالِ خَف إِن حَلَبت دِرَّتَها,المنسرح,أبو العلاء المعري
أَفضَلُ مِمّا تَضُمُّ أَكؤُسُها ما ضُمَّنَتهُ العِساسُ وَالعُلَبُ,ما ضُمَّنَتهُ العِساسُ وَالعُلَبُ,أَفضَلُ مِمّا تَضُمُّ أَكؤُسُها,المنسرح,أبو العلاء المعري
في القبر أم في فؤادي الواجف عكفت يا ابني ولم تزل عاكف,عكفت يا ابني ولم تزل عاكف,في القبر أم في فؤادي الواجف,المنسرح,أحمد شوقي
آنست في الترب خير والدة من حيث أوحشت والدا لاهف,من حيث أوحشت والدا لاهف,آنست في الترب خير والدة,المنسرح,أحمد شوقي
فمن له بالحمام بعدكما يلقاه لا كارها ولا خائف,يلقاه لا كارها ولا خائف,فمن له بالحمام بعدكما,المنسرح,أحمد شوقي
يا غربة في العلوم ما طويت إلا بسيف المنية الخاطف,إلا بسيف المنية الخاطف,يا غربة في العلوم ما طويت,المنسرح,أحمد شوقي
ويا شبابا بدا له ثمر ما كان غير الردى له قاطف,ما كان غير الردى له قاطف,ويا شبابا بدا له ثمر,المنسرح,أحمد شوقي
كونا لدى الله شافعَين له وسلما نحو ظله الوارف,وسلما نحو ظله الوارف,كونا لدى الله شافعَين له,المنسرح,أحمد شوقي
وأيِّدا داعيا يؤرّخه في نعم الخلد مصطفى عاكف,في نعم الخلد مصطفى عاكف,وأيِّدا داعيا يؤرّخه,المنسرح,أحمد شوقي
اسكنت قلبيَ لحدك لا خيرَ في العيشِ بعدك,لا خيرَ في العيشِ بعدك,اسكنت قلبيَ لحدك,المنسرح,ابن نباته المصري
ما الدارُ بعدكَ عندِي أرى وإلاَّ فعندك,أرى وإلاَّ فعندك,ما الدارُ بعدكَ عندِي,المنسرح,ابن نباته المصري
يسيلُ أحمرُ دمعي لمَّا تذكَّرت خدّك,لمَّا تذكَّرت خدّك,يسيلُ أحمرُ دمعي,المنسرح,ابن نباته المصري
وقُدْ بالهمِّ قلبي لمَّا تذكَّرت قدّك,لمَّا تذكَّرت قدّك,وقُدْ بالهمِّ قلبي,المنسرح,ابن نباته المصري
يا سائلَ الدمعِ إيهٍ فما أجوّزُ ردَّك,فما أجوّزُ ردَّك,يا سائلَ الدمعِ إيهٍ,المنسرح,ابن نباته المصري
أقصدتني يا زماني كأنَّني كنتُ قصدك,كأنَّني كنتُ قصدك,أقصدتني يا زماني,المنسرح,ابن نباته المصري
وكانَ ما خفتُ منه فأجْهِدِ الآنَ جهدَك,فأجْهِدِ الآنَ جهدَك,وكانَ ما خفتُ منه,المنسرح,ابن نباته المصري
لا لينك اليومَ أرجو ولستُ أرهبُ شدَّك,ولستُ أرهبُ شدَّك,لا لينك اليومَ أرجو,المنسرح,ابن نباته المصري
قبضت كفّ مرادِي فاقدحْ بقلبيَ زندَك,فاقدحْ بقلبيَ زندَك,قبضت كفّ مرادِي,المنسرح,ابن نباته المصري
وراحَ دينار خد عليهِ كم خفت نقدَك,عليهِ كم خفت نقدَك,وراحَ دينار خد,المنسرح,ابن نباته المصري
عبد الرحيم برغمِي أن تسقي العينُ عهدَك,أن تسقي العينُ عهدَك,عبد الرحيم برغمِي,المنسرح,ابن نباته المصري
فأجعل النوم وردِي في الليلِ والدَّمع وردَك,في الليلِ والدَّمع وردَك,فأجعل النوم وردِي,المنسرح,ابن نباته المصري
أشقيت جدّي بثُكلٍ بُنيَّ يا ثُكل جدّك,بُنيَّ يا ثُكل جدّك,أشقيت جدّي بثُكلٍ,المنسرح,ابن نباته المصري
أبكي فيبكي كأنَّا حمائمُ النوحِ بعدَك,حمائمُ النوحِ بعدَك,أبكي فيبكي كأنَّا,المنسرح,ابن نباته المصري
ما كنتُ أحمل هجراً فكيفَ أحملُ فقدَك,فكيفَ أحملُ فقدَك,ما كنتُ أحمل هجراً,المنسرح,ابن نباته المصري
