,Bayt_Text,Bahr
473,لَم تَحكِ نائِلَكَ السَحابُ وَإِنْنَما حُمْمَت بِهِ فَصَبيبُها الرُحَضاءُ,الكامل
474,لَم تَلقَ هَذا الوَجهَ شَمسُ نَهارِنا إِلْلا بِوَجهِنْ لَيسَ فيهِ حَياءُ,الكامل
0,خَليلَيْيَ لا تَستَعجِلا أَن تَزَوْوَدا وَأَن تَجمَعا شَملي وَتَنتَظِرا غَدا,الطويل
1,فَما لَبَثُنْ يَومنْ بِسابِقِنْ مَغنَمِنْ وَلا سُرعَتي يَومنْ بِسابِقَةِ الرَدى,الطويل
2,وَإِن تُنظِراني اليَومَ أَقضِ لُبانَتَنْ وَتَستَوجِبا مَنْننْ عَلَيْيَ وَتُحمَدا,الطويل
3,لَعَمرُكَ ما نَفسُنْ بِجِدِنْ رَشيدَةتِنْ تُؤامِرُني سِرْرنْ لِأَصرِمَ مَرثَدا,الطويل
4,وَإِن ظَهَرَت مِنهُ قَوارِصُ جَمْمَتُنْ وَأَفرَعَ في لَومي مِرارنْ وَأَصعَدا,الطويل
5,عَلى غَيرِ ذَنبِنْ أَن أَكونَ جَنَيتُهُ سِوى قَولِ باغِنْ كادَني فَتَجَهْهَدا,الطويل
6,لَعَمري لَنِعمَ المَرءُ تَدعو بِحَبلِهِ إِذا ما المُنادي في المَقامَةِ نَدْدَدا,الطويل
7,عَظيمُ رَمادِ القِدرِ لا مُتَعَبْبِسُنْ وَلا مُؤيِسُنْ مِنها إِذا هُوَ أَوقَدا,الطويل
8,وَإِن صَرْرَحَت كَحلُنْ وَهَبْبَت عَرِيْيَتُنْ مِنَ الريحِ لَم تَترُك لِذي المالِ مِرفَدا,الطويل
9,صَبَرتُ عَلى وَطءِ المَوالي وَحَطمِهِم إِذا ضَنْنَ ذو القُربى عَلَيهِم وَأَخمَدا,الطويل
10,وَلم يَحمِ فَرجَ الحَيْيِ إِلْلا مُحافِظُنْ كَريمُ المُحَيْيا ماجِدُنْ غَيرُ أَحرَدا,الطويل
11,أَرى جارَتي خَفْفَت وَخَفْفَ نَصيحُها وَحُبْبَ بِها لَولا النَوى وَطُموحُها,الطويل
12,فَبيني على نَجمِنْ شَخيسِنْ نُحوسُهُ وَأَشأَمُ طَيرِ الزاجِرينَ سَنيحُها,الطويل
13,فَإِن تَشغَبي فَالشَغَبُ مِنْني سَجِيْيَتُنْ إِذا شيمَتي لَم يُؤتَ مِنها سَجيحُها,الطويل
14,أُقارِضُ أَقوامنْ فَأوفي قُروضَهُم وَعَفْفٌ إِذا أَردى النُفوسَ شَحيحُها,الطويل
15,عَلى أَنْنَ قَومي أَشَقَذوني فَأَصبَحَت دِياري بِأَرضِنْ غَيرِ دانِنْ نُبوحُها,الطويل
16,تَنَفْفَذَ مِنهُم نافِذاتُنْ فَسُؤنَني وَأَضمَرَ أَضغاننْ عَلَيْيَ كُشوحُها,الطويل
17,فَقُلتُ فِراقُ الدارِ أَجمَلُ بَينَنا وَقَد يَنتَئي عَن دارِ سَوءِنْ نَزيحُها,الطويل
18,عَلى أَنْنَني قَد أَدْدَعي بِأَبيهِمِ إِذا عَمْمَتِ الدَعوى وَثابَ صَريحُها,الطويل
19,وَأَنْني أَرى ديني يُوافِقُ دينَهُم إِذا نَسَكوا أَفراعُها وَذَبيحُها,الطويل
20,وَمَنزِلَةتِنْ بِالحَجْجِ أُخرى عَرَفتُها لَها بُقَعَتُنْ لا يُستَطاعُ بُروحُها,الطويل
21,بِوُدْدِكِ ما قَومي عَلى أَن تَرَكتِهِم سُلَيمى إِذا هَبْبَت شَمالُنْ وَريحُها,الطويل
22,إِذا النَجمُ أَمسى مَغرِبَ الشَمسِ رائِبنْ وَلَم يَكُ بَرقُنْ في السَماءِ يُليحُها,الطويل
23,وَغابَ شُعاعُ الشَمسِ في غَيرِ جُلبَةتِنْ وَلا غَمرَةتِنْ إِلْلا وَشيكنْ مُصوحُها,الطويل
24,وَهاجَ عَماءُنْ مُقشَعِرُنْ كَأَنْنَهُ نَقيلَةُ نَعلِنْ بانَ مِنها سَريحُها,الطويل
25,إِذا عُدِمَ المَحلوبُ عادَت عَلَيهِمُ قُدورُنْ كَثيرُنْ في القِصاعِ قَديحُها,الطويل
26,يَثوبُ إِلَيها كُلْلُ ضَيفِنْ وَجانِبِنْ كَما رَدْدَ دَهداهَ القِلاصِ نَضيحُها,الطويل
27,بِأَيديهِمُ مَقرومَتُنْ وَمَغالِقُنْ يَعودُ بِأَرزاقِ العِيالِ مَنيحُها,الطويل
28,وَمَلمومَةتِنْ لا يَخرِقُ الطَرفُ عَرضَها لَها كَوكَبُنْ فَخمُنْ شَديدُنْ وُضوحُها,الطويل
29,تَسيرُ وَتُزجي السَمْمَ تَحتَ نُحورِها كَريهُنْ إِلى مَن فاجَأَتهُ صَبوحُها,الطويل
30,عَلى مُقذَحِرْراتِنْ وَهُنْنُ عَوابِسُنْ ضَبائِرُ مَوتِنْ لا يُراحُ مُريحُها,الطويل
31,نَبَذنا إِلَيهِم دَعوَتَنْ يالَ مالِكِنْ لَها إِربَتُنْ إِن لَم تَجِد مَن يُريحُها,الطويل
32,فَسُرنا عَلَيهِم سَورَتَنْ ثَعلَبِيْيَتَنْ وَأَسيافُنا يَجري عَلَيهِم نُضوحُها,الطويل
33,وَأَرماحُنا يَنهَزنَهُم نَهزَ جُمْمَةتِنْ يَعودُ عَلَيهِم وِردُنا فَنَميحُها,الطويل
34,فَدارَت رَحانا ساعَتَنْ وَرَحاهُمُ وَدَرْرَت طِباقنْ بَعدَ بَكُءِنْ لُقوحُها,الطويل
35,فَما أَتلَفَت أَيديهُمُ مِن نُفوسِنا وَإِن كَرُمَت فَإِنْنَنا لا نَنوحُها,الطويل
36,فَقُلنا هِيَ النُهبى وَحَلْلَ حَرامُها وَكانَت حِمى ما قَبلَنا فَنُبيحُها,الطويل
37,فَأُبنا وَآبوا كُلْلَنا بِمَضيضَةتِنْ مُهَمْمَلَةتِنْ أَجراحُنا وَجُروحُها,الطويل
38,وَكُنْنا إِذا أَحلامُ قَومِنْ تَغَيْيَبَت نَشِحْحُ عَلى أَحلامِنا فَنُريحُها,الطويل
39,إن أَكُ قَد أَقصَرتُ عَن طولِ رِحلَةتِنْ فَيا رُبْبَ أَصحابِنْ بَعَثتُ كِرامِ,الطويل
40,فَقُلتُ لَهُم سيروا فِد خالَتي لَكُم أَما تَجِدونَ الريحَ ذاتَ سَهامِ,الطويل
41,فَقاموا إِلى عيسِنْ قَدِ اِنضَمْمَ لَحمُها مُوَقْقَفَةتِنْ أَرساغُها بِخَدام,الطويل
42,وَقُمتُ إِلى وَجناءَ كَالفَحلِ جَبلَةتِنْ تُجاوِبُ شَدْدِيَ نِسعَها بِبُغام,الطويل
43,فَأُدلِجُ حَتْتى تَطلُعَ الشَمسُ قاصِدنْ وَلَو خُلِطَت ظَلماؤُها بِقَتامِ,الطويل
44,فَأَورَدتُهُم ما عَلى حينِنْ وِردِهِ عَلَيه خَليطُنْ مِن قَطنْ وَحَمامِ,الطويل
45,وَأَهوَنُ كَفْفٍ لا تَضيرُكَ ضَيرَتَنْ يَدُنْ بَينَ أَيدِنْ في إِناءِ طَعامِ,الطويل
46,يَدُنْ مِن بَعيدِنْ أَو قَريبِنْ أَتَت بِهِ شَآمِيْيَتُنْ غَبَراءُ ذاتُ قَتامِ,الطويل
47,كَأَنْني وَقَد جاوَزتُ تِسعينَ حِجْجَتَنْ خَلَعتُ بِها يَومنْ عِذارِ لِجامي,الطويل
48,عَلى الراحَتَينِ مَرْرَتَنْ وَعَلى العَصا أَنوءُ ثَلاثنْ بَعدَهُنْنَ قِيامي,الطويل
49,رَمَتني بَناتُ الدَهرِ مِن حَيثُ لا أَرى فَكَيفَ بِمَن يُرمى وَلَيسَ بِرامِ,الطويل
50,فَلَو أَنْنَها نَبلُنْ إِذنْ لَاِتْتَقَيتُها وَلَكِنْنَني أُرمى بِغَيرِ سِهامِ,الطويل
51,إِذا ما رَآني الناسُ قالوا أَلَم تَكُن حَديثنْ جَديدَ البَزْزِ غَيرَ كَهامِ,الطويل
52,وَأَفنى وَما أُفني مِنَ الدَهرِ لَيلَتَنْ وَلَم يُغنِ ما أَفنَيتُ سِلكَ نِظامِ,الطويل
53,وَأَهلَكَني تَأميلُ يَومِنْ وَلَيلَةتِنْ وَتَأميلُ عامِنْ بَعدَ ذاكَ وَعامِ,الطويل
86,أَمِن طَلَلِنْ قَفرِنْ وَمِن مَنزِلِنْ عافِ عَفَتهُ رِياحُنْ مِن مَشاتِنْ وَأَصيافِ,الطويل
87,وَمَبرَكِ أَذوادِنْ وَمَربَطِ عانَةتِنْ مِنَ الخَيلِ يَحرُثنَ الدِيارَ بِتَطوافِ,الطويل
88,وَمَجمَعِ أَحطابِنْ وَمَلقى أَياصِرِنْ إِذا هَزهَزَتهُ الريحُ قامَ لَهُ نافِ,الطويل
89,بَكَيتَ وَأَنتَ اليَومَ شَيخُنْ مُجَرْرِبُنْ عَلى رَأسِهِ شَرخانِ مِن لَونِ أَصنافِ,الطويل
90,سَوادُنْ وَشَيبُنْ كُلْلُ ذَلِكَ شامِلُنْ إِذا ما صَبا شَيخُنْ فَلَيسَ لَهُ شافِ,الطويل
91,وَحَيْيٍ مِنَ الأَحياءِ عَودِنْ عَرَمرَمِنْ مُدِلْلٍ فَلا يَخشَونَ مِن غَيبِ أَخيافِ,الطويل
92,سَمَونا لَهُم مِن أَرضِنا وَسَمائِنا نُغاوِرُهُم مِن بَعدِ أَرضِنْ بِإيجافِ,الطويل
93,عَلى كُلْلِ مَعرونِنْ وَذاتِ خِزامَةتِنْ مَصاعيبَ لَم يُذلَلنَ قَبلي بِتَوقافِ,الطويل
94,أُولَئِكَ قَومي آلُ سَعدِ بنِ مالِكِنْ فَمالوا عَلى ضَغنِنْ عَلَيْيَ وَإِلغافِ,الطويل
95,أَكَنْنَوا خُطوبنْ قَد بَدَت صَفَحاتُها وَأَفئِدَتَنْ لَيسَت عَلَيْيَ بِأَرآفِ,الطويل
96,وَكُلْلُ أُناسِنْ أَقرَبُ اليَومَ مِنُهمُ إِلَيْيَ وَإِن كانوا عُمانَ أُولي اِلغافِ,الطويل
97,وَمَولى ضَعيفِ النَصرِ ناءِنْ مَحَلْلُهُ جَشِمتُ لَهُ ما لَيسَ مِنْني جاشِمُه,الطويل
98,إِذا ما رَآني مُقبِلنْ شَدْدَ صَوتَهُ عَلى القِرنِ وَاِعلَولى عَلى مَن يُخاصِمُه,الطويل
99,وَأَجرَدَ مَيْياحِنْ وَهَبتُ بِسِرجِهِ لِمُختَبِطِنْ أوذي دَلالِنْ أُكارِمُه,الطويل
100,عَلى أَنْنَ قَومي أَسلَموني وَعُرْرَتي وَقَومُ الفَتى أَظفارُهُ وَدَعائِمُه,الطويل
190,شَكَوتُ إِلَيهِ أَنْنَني ذو جَلالَةتِنْ وَأَنْني كَبيرُنْ ذو عِيالِنْ مُحَنْنَبُ,الطويل
191,فَقالَ لَنا أَهلنْ وَسَهلنْ وَمَرحَبنْ إِذا سَرْرَكُم لَحمُنْ مِنَ الوَحشِ فَاِركَبوا,الطويل
224,وَمَول ضَعيفِ النَصرِ ناءِنْ مَحَلْلُهُ جَشِمتُ لَهُ ما لَيسَ مِنْني جاشِمُهُ,الطويل
225,إِذا ما رَآني مُقبِلنْ شَدْدَ صَوتَهُ عَلى القِرنِ وَاِعلَولى عَلى مَن يُخاصِمُهُ,الطويل
226,وَأَجرَدِنْ مَيْياحِنْ وَهَبَت بِسَرجِهِ لِمُختَبِطِنْ أَو ذي دَلالِنْ أَكاتِمُهُ,الطويل
227,عَلى أَنْنَ قَومي أَسلَموني وَعُرْرَتي وَقَومُ الفَتى أَظفارُهُ وَدَعائِمُهُ,الطويل
245,فَلَو أَنْنَ شَيئنْ فائِتَ المَوتِ أَحرَزَت عَمايَةُ إِذ راحَ الأَرَحْحُ الموقِفُ,الطويل
246,سَما طَرفُهُ وَاِبيَضْضَ حَتْتى كَأَنْنَهُ خَصِيْيٌ جَفْفَت عِندَ الرَحائِلِ أَكلُفُ,الطويل
247,وَحَمْمالَ أَثقالِنْ إِذا هِيَ أَعرَضَت عَلى الأَصلِ لا يَسطيعُها المُتَكَلْلِفُ,الطويل
253,وَقَد بُزْزَ عَنهُ الرِجلُ ظُلمنْ وَرَمْمَلوا عِلاوَتَهُ يَومَ العَروبَةِ بِالدَمِ,الطويل
255,رَمَتني بَناتُ الدَهرِ مِن حَيثُ لا أَرى فَكَيفَ بِمَن يُرمى وَلَيسَ بِرامي,الطويل
256,فَلَو أَنْنَها نَبلُنْ إِذنْ لَاِتْتَقَيتُها وَلَكِنْنَما أَرمي بِغَيرِ سِهامِ,الطويل
257,عَلى الراحَتَينِ مَرْرَتَنْ وَعَلى العَصا أَنوءُ ثَلاثنْ بَعدَهُنْنَ قِيامي,الطويل
258,إِن يَمسَ في خَفضِ عيشَةتِنْ فَلَقَد أَخنى عَلى الوَجهِ طولَ ما سَلَما,الطويل
259,إَذا لَم تَكُن إِبلِنْ فَمَعزى كَأَنْنَ قُرونَ جَلْلَتها عَصِيُ,الطويل
260,إِذا ما قامَ حالِبُها أَرنَت كَأَنْنَها الحَيْيُ صَبَحَهم نَعيُ,الطويل
261,فَتَملَأُ بَيتَنا أَقطنْ وَسَمنا وَحَسبُكَ مِن غِنى شَبعُنْ وَرِيُ,الطويل
262,بَكى صاحِبي لَمْما رَأى الدَربَ دونَنا وَأَيقَنَ أَنْنا لاحِقانَ بِقَيصَرا,الطويل
263,فَقُلتُ لَهُ لا تَبكِ عَينَكَ إِنْنَما نُحاوِلُ مُلكنْ أَو نَموتُ فَنُعذَرا,الطويل
267,بَكى صُردُنْ لَمْما رَأى الحَيْيَ أَعرَضَت مَهامِهُ رَملِنْ دونَهُم وَسُهوبُ,الطويل
268,وُخَوْوَفَهُ رَيبِ الزَمانِ وَفَقرُهُ بِلادَ عَدُوْوٍ حاضِرِنْ وَجَدوبُ,الطويل
