البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
أحضِرْهُمُ البكْرَ التي ما اصطلت ناراً فكلٌّ خاطبٌ راغبُ,ناراً فكلٌّ خاطبٌ راغبُ,أحضِرْهُمُ البكْرَ التي ما اصطلت,السريع,ابن الرومي
ليس التي يَخْطبُها المُتَّقي بل التي يخطبها الشاذبُ,بل التي يخطبها الشاذبُ,ليس التي يَخْطبُها المُتَّقي,السريع,ابن الرومي
تلك التي ما بايتَتْ راهباً إلا جفا قِنْدِيلَه الراهبُ,إلا جفا قِنْدِيلَه الراهبُ,تلك التي ما بايتَتْ راهباً,السريع,ابن الرومي
تلك التي ليس لها مُشْبهٌ في الكأس إلا الذهبُ الذائبُ,في الكأس إلا الذهبُ الذائبُ,تلك التي ليس لها مُشْبهٌ,السريع,ابن الرومي
أو أمُّها الكبرى التي لم يزل للَّيل من طلعتها جائبُ,للَّيل من طلعتها جائبُ,أو أمُّها الكبرى التي لم يزل,السريع,ابن الرومي
حَقَّقها بالشمس أن رُبِّيَتْ في حِجْرها والشَّبَهُ الغالبُ,في حِجْرها والشَّبَهُ الغالبُ,حَقَّقها بالشمس أن رُبِّيَتْ,السريع,ابن الرومي
فهي ابنةُ الكَرْمِ وما إن يُرى إلا التي الشمسُ لها ناسِبُ,إلا التي الشمسُ لها ناسِبُ,فهي ابنةُ الكَرْمِ وما إن يُرى,السريع,ابن الرومي
أعجِبْ بتلك البِكْرِ محجوبةً مكروبةً يُجْلَى بها الكاربُ,مكروبةً يُجْلَى بها الكاربُ,أعجِبْ بتلك البِكْرِ محجوبةً,السريع,ابن الرومي
مغلوبةً في الدَّن مسلوبةً لها انتصارٌ غالبٌ سالبُ,لها انتصارٌ غالبٌ سالبُ,مغلوبةً في الدَّن مسلوبةً,السريع,ابن الرومي
بينا تُرى في الزِّقِّ مسحوبةً إذ حَكَمَتْ أن يُسحَبَ الساحبُ,إذ حَكَمَتْ أن يُسحَبَ الساحبُ,بينا تُرى في الزِّقِّ مسحوبةً,السريع,ابن الرومي
تَقتصُّ من واترها صرْعةً ليس لها باكٍ ولا نادبُ,ليس لها باكٍ ولا نادبُ,تَقتصُّ من واترها صرْعةً,السريع,ابن الرومي
إلا حَمَامُ الأَيك في أيكِهِ أو عازفٌ للشَّرب أو قاصبُ,أو عازفٌ للشَّرب أو قاصبُ,إلا حَمَامُ الأَيك في أيكِهِ,السريع,ابن الرومي
ذاتُ نسيمٍ مسكُهُ فائحٌ وذاتُ لونٍ وَرْسُهُ خاضبُ,وذاتُ لونٍ وَرْسُهُ خاضبُ,ذاتُ نسيمٍ مسكُهُ فائحٌ,السريع,ابن الرومي
هاتيك هاتيك على مثلها حامَ ولابَ الحائمُ اللائبُ,حامَ ولابَ الحائمُ اللائبُ,هاتيك هاتيك على مثلها,السريع,ابن الرومي
والنُّقْلُ والريحانُ من شأنهم فلا يَعِبْ فقدَهما عائبُ,فلا يَعِبْ فقدَهما عائبُ,والنُّقْلُ والريحانُ من شأنهم,السريع,ابن الرومي
ولا تنمْ عن نرجسٍ مُؤْنسٍ يضحكُ عنه الزَّمَنُ القاطبُ,يضحكُ عنه الزَّمَنُ القاطبُ,ولا تنمْ عن نرجسٍ مُؤْنسٍ,السريع,ابن الرومي
ريحانُ رُوحٍ مُنْهِبٍ عطرَهُ والروْحُ إذ ذاك هو الناهبُ,والروْحُ إذ ذاك هو الناهبُ,ريحانُ رُوحٍ مُنْهِبٍ عطرَهُ,السريع,ابن الرومي
لم يلفح الصيفُ له صفحةً ولا سقاه عُودهُ الشاسبُ,ولا سقاه عُودهُ الشاسبُ,لم يلفح الصيفُ له صفحةً,السريع,ابن الرومي
قد ناصب الوردَ فمِنْ قولهِ لا يلتقي الشِّيعيُّ والناصبُ,لا يلتقي الشِّيعيُّ والناصبُ,قد ناصب الوردَ فمِنْ قولهِ,السريع,ابن الرومي
وزَخْرِفِ البيتَ كما زُخرفتْ روضةُ حَزْنٍ جادها هاضبُ,روضةُ حَزْنٍ جادها هاضبُ,وزَخْرِفِ البيتَ كما زُخرفتْ,السريع,ابن الرومي
واجلُبْ لهم حَسناءَ في شدوها لكلِّ ما سرَّهُمُ جالبُ,لكلِّ ما سرَّهُمُ جالبُ,واجلُبْ لهم حَسناءَ في شدوها,السريع,ابن الرومي
مُحسنةً ليست بخطَّاءة طائرُها الهادِلُ لا الناعبُ,طائرُها الهادِلُ لا الناعبُ,مُحسنةً ليست بخطَّاءة,السريع,ابن الرومي
بيضاءَ خُوْداً رِدْفُها ناهدٌ غيداءَ رُوداً ثديُها كاعبُ,غيداءَ رُوداً ثديُها كاعبُ,بيضاءَ خُوْداً رِدْفُها ناهدٌ,السريع,ابن الرومي
مملوكةً بالسيف مَغْصوبةً لها دلالٌ مالِكٌ غاصبُ,لها دلالٌ مالِكٌ غاصبُ,مملوكةً بالسيف مَغْصوبةً,السريع,ابن الرومي
تَستوهِبُ الجيد إذا أَتلعتْ من ظبيةٍ أَفْزَعها طالبُ,من ظبيةٍ أَفْزَعها طالبُ,تَستوهِبُ الجيد إذا أَتلعتْ,السريع,ابن الرومي
كأنَّ من عُولجَ من سِحرها زجاجةٌ يشعبُها شاعبُ,زجاجةٌ يشعبُها شاعبُ,كأنَّ من عُولجَ من سِحرها,السريع,ابن الرومي
نعيمُ من نادمها دائمٌ وبَرْحُ من فارقهَا واصبُ,وبَرْحُ من فارقهَا واصبُ,نعيمُ من نادمها دائمٌ,السريع,ابن الرومي
كأنها والبيتُ مُستضحِكٌ والعودُ في قَبْضتها صاخبُ,والعودُ في قَبْضتها صاخبُ,كأنها والبيتُ مُستضحِكٌ,السريع,ابن الرومي
أدْمانةٌ تَنْزِبُ في روضةٍ جاوبَها خِشْفٌ لها نازبُ,جاوبَها خِشْفٌ لها نازبُ,أدْمانةٌ تَنْزِبُ في روضةٍ,السريع,ابن الرومي
واصبُبْ عليهم تُحفاً جَمَّةً يُحْمَى بهنَّ الموعدُ الكاذبُ,يُحْمَى بهنَّ الموعدُ الكاذبُ,واصبُبْ عليهم تُحفاً جَمَّةً,السريع,ابن الرومي
ولا يكنْ فيما يُعانَى لهم ضِيقٌ ولا ما يَخْشِبُ الخاشبُ,ضِيقٌ ولا ما يَخْشِبُ الخاشبُ,ولا يكنْ فيما يُعانَى لهم,السريع,ابن الرومي
فما رأيْنا مَرْتعاً مُجْدِباً إلا وفيه راتعٌ جادبُ,إلا وفيه راتعٌ جادبُ,فما رأيْنا مَرْتعاً مُجْدِباً,السريع,ابن الرومي
واغْرَمْ لهم من بعد ذا كُلِّه ما نفل الملّاحُ والقاربُ,ما نفل الملّاحُ والقاربُ,واغْرَمْ لهم من بعد ذا كُلِّه,السريع,ابن الرومي
وتُبْ من الذنبِ الذي جئتَهُ فقد يُقالُ المذنبُ التائبُ,فقد يُقالُ المذنبُ التائبُ,وتُبْ من الذنبِ الذي جئتَهُ,السريع,ابن الرومي
كيما يقولوا حين تُرضيهمُ يا حبذا المُنهزمُ التائبُ,يا حبذا المُنهزمُ التائبُ,كيما يقولوا حين تُرضيهمُ,السريع,ابن الرومي
وإن رَجَوْا أخرى فمن قولهم أفْلَحَ هذا الغائب الآيِبُ,أفْلَحَ هذا الغائب الآيِبُ,وإن رَجَوْا أخرى فمن قولهم,السريع,ابن الرومي
أعتِبْ بيومٍ صالحٍ فيهمُ ليس على أمثاله عاتبُ,ليس على أمثاله عاتبُ,أعتِبْ بيومٍ صالحٍ فيهمُ,السريع,ابن الرومي
ولا يكن يوماً إذا ما انقضى صِيحَ به لا رَجَعَ الذاهبُ,صِيحَ به لا رَجَعَ الذاهبُ,ولا يكن يوماً إذا ما انقضى,السريع,ابن الرومي
إلّا يكن ذاك لهم واجباً فإن تطفيلَهُمُ واجبُ,فإن تطفيلَهُمُ واجبُ,إلّا يكن ذاك لهم واجباً,السريع,ابن الرومي
عَجِّلْ لهم ذاك ولا تَهْجُهم ولا يَثِبْ منك بهم واثبُ,ولا يَثِبْ منك بهم واثبُ,عَجِّلْ لهم ذاك ولا تَهْجُهم,السريع,ابن الرومي
فليس من يأدِبُ إخوانَهُ مؤَدِّباً للقومِ بل آدبُ,مؤَدِّباً للقومِ بل آدبُ,فليس من يأدِبُ إخوانَهُ,السريع,ابن الرومي
أخْلَفنا نَوْؤُك موعودَهُ فلا تصبنا ريحُك الحاصبُ,فلا تصبنا ريحُك الحاصبُ,أخْلَفنا نَوْؤُك موعودَهُ,السريع,ابن الرومي
حاشاك أن يلقاك مُستمِطرٌ ومُزْنُكَ الصاعق لا الصائبُ,ومُزْنُكَ الصاعق لا الصائبُ,حاشاك أن يلقاك مُستمِطرٌ,السريع,ابن الرومي
أو فادْعُهُمْ ثم اهْجُهم راشداً وأنت أنت الجابر الحاربُ,وأنت أنت الجابر الحاربُ,أو فادْعُهُمْ ثم اهْجُهم راشداً,السريع,ابن الرومي
كي يذكروا من مأْرِبٍ معهداً إنْ غرِقت في سيلها مأرِبُ,إنْ غرِقت في سيلها مأرِبُ,كي يذكروا من مأْرِبٍ معهداً,السريع,ابن الرومي
دع عنك خبط الجور في أمرنا فقد أضاء السّنَن اللَّاحب,فقد أضاء السّنَن اللَّاحب,دع عنك خبط الجور في أمرنا,السريع,ابن الرومي
لا تُطعمنَّا لحمك المتَّقَى فليس مما يأكل الساغبُ,فليس مما يأكل الساغبُ,لا تُطعمنَّا لحمك المتَّقَى,السريع,ابن الرومي
وكيف أكلُ الناسِ لحمَ امرىء مِقْوَلُهُ صَمْصَامَةٌ قاضبُ,مِقْوَلُهُ صَمْصَامَةٌ قاضبُ,وكيف أكلُ الناسِ لحمَ امرىء,السريع,ابن الرومي
واعلم بأنَّ الناسَ من طينةٍ يصدق في الثلب لها الثالبُ,يصدق في الثلب لها الثالبُ,واعلم بأنَّ الناسَ من طينةٍ,السريع,ابن الرومي
لولا عِلاجُ الناسِ أخلاقَهُم إذاً لفاح الجمأُ اللازبُ,إذاً لفاح الجمأُ اللازبُ,لولا عِلاجُ الناسِ أخلاقَهُم,السريع,ابن الرومي
ومن غدا مثلك في مجده حُمِّل ما لا يحمل الصاقبُ,حُمِّل ما لا يحمل الصاقبُ,ومن غدا مثلك في مجده,السريع,ابن الرومي
فقاتِل الشُّحَّ بجند النّدى يُنْصَرْ عليه إلبُكَ الآلبُ,يُنْصَرْ عليه إلبُكَ الآلبُ,فقاتِل الشُّحَّ بجند النّدى,السريع,ابن الرومي
واغرَمْ حُطاماً واغتنمْ سمعةً فالزادُ ماضٍ والثّنا راتبُ,فالزادُ ماضٍ والثّنا راتبُ,واغرَمْ حُطاماً واغتنمْ سمعةً,السريع,ابن الرومي
هذا مزاحٌ يا أخي كُلُّهُ لشانئيك الشَجَبُ الشاجبُ,لشانئيك الشَجَبُ الشاجبُ,هذا مزاحٌ يا أخي كُلُّهُ,السريع,ابن الرومي
فاستصلحِ المالَ فمن دونِهِ أُسْدٌ عليها الأشَبُ الآشبُ,أُسْدٌ عليها الأشَبُ الآشبُ,فاستصلحِ المالَ فمن دونِهِ,السريع,ابن الرومي
إن الإخاء المصطفى بيننا ليس له من غيره شائبُ,ليس له من غيره شائبُ,إن الإخاء المصطفى بيننا,السريع,ابن الرومي
أقسمتُ والحق له فضلُهُ إذا الْتَقَى المحتجُّ والشاغبُ,إذا الْتَقَى المحتجُّ والشاغبُ,أقسمتُ والحق له فضلُهُ,السريع,ابن الرومي
أنَّك ممّا يجتني المجتني ولستَ ممّا يحطِبُ الحاطبُ,ولستَ ممّا يحطِبُ الحاطبُ,أنَّك ممّا يجتني المجتني,السريع,ابن الرومي
فاعمَرْ من النعماء في دولةٍ منصورةٍ ليس لها قالبُ,منصورةٍ ليس لها قالبُ,فاعمَرْ من النعماء في دولةٍ,السريع,ابن الرومي
